Hybridization REF	TCGA-E2-A150-01A-11R-A12D-07
NAGPA	-0.532875
OTOP2	0.1635
ACOT12	0.242
MTHFD2L	0.195
LOC441376	5.49225
C19orf34	-0.0895
RAB1B	-0.76875
ALDOAP2	-0.873
NTRK1	-1.55383333333333
ARTS-1	0.0189
SLC6A11	-0.0705
NAP1L2	-2.3525
CNGB1	0.295666666666667
EPB41L4B	0.706416666666667
FAM134B	1.24675
HS3ST3A1	-1.58966666666667
CPXM2	3.7375
SIRPB2	0.6205
CHORDC1	0.204833333333333
TRIB3	-0.0198333333333334
SLC2A5	1.5335
C2orf49	0.132666666666667
DDX5	-0.51
OR5L1	-0.2235
ANAPC4	0.0703333333333333
ZSWIM1	0.385375
LOC93622	-1.50675
KCNK3	1.0168
RP11-35N6.1	-2.4825
ZFP161	0.350333333333333
AQP9	2.9795
SLC15A2	-0.8115
MREG	0.525666666666667
OR9I1	0.563
PDLIM2	0.478571428571429
ADAM7	0.631
GSTCD	-0.792
WDR21A	0.341
SLC12A8	2.12516666666667
TMEM174	0.22975
IGSF3	1.43783333333333
LRRN1	1.88275
LOC402117	0.08725
SRPK1	-0.338833333333333
LY6K	1.473375
NFIA	-1.339
PTCD3	-0.180875
LEP	2.58166666666667
PCDH21	-0.9185
MAPKAPK2	0.846214285714286
NMNAT1	0.354333333333333
LHFPL2	0.867625
C9orf43	-0.39725
DIP2A	-0.4755
ACTR8	-0.48875
CCDC34	-0.922
PTPN22	-0.010125
ITGA3	-0.725125
FAM129C	0.47575
RABGGTA	-0.0651666666666667
UNC45B	0.7205
KIAA1033	0.37725
ZNF510	-1.14233333333333
CYP2D6	0.226
SLC26A10	-1.664
STX8	0.169
LUZP1	-0.338375
WDR89	-0.4045
EIF4G3	0.0043
C5AR1	0.88175
ZNF623	0.7385
A2M	1.07675
TGM7	-0.035
GRPEL1	-0.635
LMNB2	-1.531
ROCK2	0.388
SNX16	1.31325
CCDC66	-0.7155
ANXA3	3.877
KIAA1609	2.461625
EED	-0.77825
RNF32	1.2965
HES1	0.3475
CLC	0.499333333333333
ISL1	-0.094
KIAA0528	-0.0825
MANEA	1.28975
C1orf61	-1.1875
hCG_2001000	0.093
RAPGEF6	-0.424
KIAA0020	0.831666666666667
NEIL1	-0.85725
C16orf45	-2.14575
RBM10	-0.409666666666667
C10orf125	-0.532875
MRS2L	-0.5195
DNAH17	-1.12025
C19orf10	-0.519
C1orf160	0.50775
SLFN12	0.34025
EXOC3	-0.493
HIST3H3	0.5615
NCOR2	0.528833333333333
TNFRSF9	1.42225
MFSD8	0.768
ALX1	-3.38066666666667
NOL1	-0.5195
PODN	2.00075
TIAL1	-0.9895
HIST1H1E	-1.54925
NPY6R	0.4175
TM4SF4	0.07275
CORO2A	0.4215
ETNK2	-0.828333333333333
APOE	0.3493
ANGPT4	0.102
HDGF2	-0.88
G30	0.492
ST8SIA4	0.738125
F2RL1	0.1655
FAM19A4	-2.14275
CCAR1	-0.5445
B3GNT7	0.214
OPHN1	0.2884
DSCR6	-1.11
C21orf13	0.328666666666667
GAS2L1	0.5805
RFX3	0.162833333333333
COPS4	-0.143125
BCHE	-4.95516666666667
BCL2	-0.38075
HBZ	-3.2935
ARL13B	0.553625
MAPBPIP	1.143125
MYO15B	-0.3215
SPZ1	0.0385
KIAA1324	0.181777777777778
PLCL2	-0.702
C4orf29	-0.36525
WDFY2	0.143875
ZNF284	-0.3735
NAALADL1	-0.2255
DUSP5	-0.0311666666666667
PXDN	1.701625
SLMO1	1.44325
TNXB	0.0179
BIRC7	-0.645
A4GALT	1.3915
TIMM22	0.0055
FAM110C	-1.36
TOMM34	0.158125
ABHD9	0.153
ADAM32	0.9535
CRHBP	-0.639
AQP2	0.529875
LOC130355	1.3925
ZNF187	0.5485
ZNF816A	0.658
F7	-0.868625
CNOT1	-0.3736
SLC13A4	0.51975
ZBTB11	-0.22425
B3GALT5	0.9115
EXOC2	-0.142833333333333
IRS1	-0.1594
TMEM1	-0.259166666666667
MRPL34	0.191666666666667
SAMM50	-0.0095
CDC42EP3	0.766125
HSF2	-0.1821
MFN2	0.46125
TSPAN7	-1.83383333333333
NUCB1	1.1975
RHOH	-2.01
ARL16	-1.1905
TACR1	-0.17425
SFRS5	-1.32833333333333
SNX25	-0.1215
RHBDF1	0.417
PCDH18	2.02933333333333
HMG1L1	0.0625
MYO5C	-0.76025
MAPK10	-0.2215
LDHAL6A	-0.224333333333333
NUDT12	-0.837166666666667
NCAM1	-0.170375
GLIS2	0.003
GGTL4	-0.76125
DAPP1	0.88275
ATF7	0.93375
KIAA0748	-0.6655
NFIL3	0.667
TM6SF1	-0.0337
SEZ6	0.058
NANOS3	0.400166666666667
DNAJA3	-0.08
CLDN6	-1.6755
CIITA	3.2223
EPHA4	-0.977
FANCC	-0.30125
CMTM3	-0.288875
PSG3	0.711625
MRPL15	1.286
C21orf59	-0.343
PLCXD2	-0.05
C2orf34	0.532375
UBE2L6	1.3125
MED14	0.357833333333333
HP1BP3	-0.0014
C6orf208	-0.0335
TPBG	-0.78175
OSR2	-0.3675
XPC	-0.915333333333333
KLHL7	0.687833333333333
CCR3	-0.331333333333333
AGTPBP1	-0.1375
PCSK6	-2.56166666666667
STAT5A	0.0212
FAM18B	0.38275
LONRF2	-4.06533333333333
PTPN2	0.662875
SF3A3	-0.489
EFCBP2	0.6165
HCFC1	-0.88
AHNAK	0.1902
ACTR5	-0.435
KIF14	-1.07257142857143
TENC1	0.08675
HEATR5B	0.6845
YIPF2	1.718
MYEOV2	0.312833333333333
DUSP18	1.20125
KIAA1012	0.17175
AHR	0.579166666666667
C17orf53	-1.4285
PTPRH	-3.17825
ATP6V1C1	0.6836
TAS2R3	0.091
LOC440356	-0.36425
COQ10B	1.091
PSMF1	-0.14125
SORBS2	3.33041666666667
NFE2L2	0.49275
TMCO7	-0.313
SH3PXD2A	-0.8245
SH2D2A	0.076
SPINK5	-3.152
MRPS24	-0.4785
OPA3	0.01975
TRAF7	0.217166666666667
C4orf35	0.458166666666667
MT1G	0.0485
MGC39545	-0.27025
HS1BP3	0.7208
OR2B2	-0.0035
CHRM4	0.077
SFRP2	2.66441666666667
RIC3	-0.60925
ART1	0.106
C6orf1	1.421
DUS4L	-0.392
C10orf104	1.2395
TNFAIP6	2.96625
RTEL1	-1.32525
CCT4	0.7301
ZNF709	0.56275
CHMP6	-0.195
UPP2	0.573
CYP19A1	-2.641625
CD151	0.333833333333333
NDUFA13	0.798333333333333
ARFRP1	-0.776333333333333
FAM26B	1.29975
CRYBA1	-1.4945
MRPL41	-0.315833333333333
NPFFR2	-1.699875
HRH2	0.507
SCAMP3	0.317166666666667
MTMR6	0.5037
MTG1	-1.3925
UBTD1	0.963
CRABP1	-0.1675
FLJ33790	0.7364
KIAA1908	-1.29333333333333
GPR158	1.705
PACSIN3	0.8995
OMD	1.77183333333333
CATSPER1	0.284166666666667
HOXB8	-0.987625
FBXO46	0.3405
OAS1	1.652
SVIL	2.54075
PHB2	-0.605
ADCY3	0.582
NDRG2	1.17883333333333
ERMAP	0.8118
APBA2	-1.9865
IGSF9	1.91575
WNT6	1.819
MYCBPAP	-0.83125
ATP2B2	-0.471
CPVL	-0.69
TRAM2	0.431166666666667
NOP5/NOP58	0.016
ZNRF4	0.1145
TLK1	0.130625
MTMR12	0.534857142857143
ZNF384	-0.008
FAM9B	-2.98225
RPN1	0.2708
PMVK	0.746
EIF3D	0.127
SIX2	-1.24425
HPS1	0.331928571428571
RNF7	0.18425
PSKH2	-0.0045
KCTD13	0.1065
CSMD3	-0.5859
FBF1	0.018
IL8	-3.234625
SERPINB13	-0.0170833333333333
FBXL20	0.09225
BLR1	0.52075
SH2B1	-0.6585
RFNG	-0.260875
RAB20	0.985166666666667
RBM7	0.2495
POLR1A	-0.16
TMPRSS4	0.46275
TAF9	-1.0355
TERF2	-0.3335
TNFRSF1A	1.27858333333333
ACADVL	-0.629666666666667
GTF2H5	0.88425
EDG8	0.0295
C9orf140	-0.83775
UST6	-0.285
ZBTB8OS	0.13175
ZNF710	0.669
GPR174	-1.086
ATP6V0A2	0.334
KIAA0319L	-0.256
XKRX	-1.2155
DOPEY2	1.392
SDHD	0.0824166666666667
SUMF1	0.789
OSM	3.6305
OPN3	-0.21725
DAGLB	-0.535166666666667
PPFIBP1	0.888
TRIM63	-0.05175
C10orf53	0.4955
LYPD3	0.968333333333333
BCL7A	0.03775
AGER	-0.941333333333333
TCF19	-0.65675
SAT2	-0.00175
PFTK1	-1.25316666666667
GABRE	-0.695125
C15orf38	0.7107
FIS1	0.311
KCNV2	0.23125
CLPS	0.4645
PPCDC	-1.0095
FOXN2	-0.1455
NT5E	-2.1535
CD83	1.36175
IL18	0.9235
VPS16	-0.5775
IGFBP2	-1.93283333333333
NOTCH2	0.85325
SIGLEC1	2.785875
CD93	5.3715
SULF2	0.79125
CEP164	0.088125
P53AIP1	0.260333333333333
TOR2A	-0.154
ZNF136	0.1025
MGP	3.8538
CCDC144A	-0.6735
TRPC1	-1.89933333333333
SMS	0.781833333333333
MAPK7	0.164333333333333
RRAGC	2.0835
PARD6A	-0.769666666666667
NUB1	0.1075
SYNGR4	-0.2005
OR11H12	0.351
WIF1	1.157875
GCH1	1.1575
OR11H4	0.141
SLC44A5	0.37
GPRIN2	2.90666666666667
LOC401431	1.2515
CPA4	0.5893
MELK	-0.0728888888888889
IL15RA	2.208
CUL3	-0.17975
HMBOX1	0.38875
PODXL	-0.44275
CCT6B	1.38416666666667
COMTD1	-0.1255
MUC20	2.231
GPX2	-3.17925
ITK	-0.45525
FBXL5	1.00375
C13orf27	-1.162
DEFA5	1.3065
TRHDE	-0.283
MTP18	-0.474
UQCRQ	-0.6643
ITGB2	1.601
CSRP2BP	-0.10025
TAS2R44	0.4535
PHPT1	0.11525
FAM44C	-0.0585
ERH	-0.60325
MPHOSPH1	-1.75416666666667
MORC1	-0.811
PARVB	-0.736
LAMA1	0.07625
PGBD3	0.8995
GIMAP6	4.2425
AREG	-5.59
LIPT1	0.6835
MGC99813	-0.45775
C1orf201	1.16516666666667
GRIN2A	0.1974
MAN2C1	-1.48075
NSUN5	-0.439
SF3B5	0.904
MYC	-0.5946875
NRXN1	-0.965333333333333
ZNF18	-0.164
SPDYA	1.051375
SLC37A1	1.1415
DECR2	0.5105
ANKRD38	0.637875
SPTLC3	-1.26483333333333
SUPT16H	-1.071125
DTWD2	-1.19925
ULBP1	-0.573
ZADH1	-0.871833333333333
OIP5	-1.851
IL10RB	0.5395
OTUB2	-0.126625
VWA3A	0.606666666666667
SPIC	0.694666666666667
OR6C4	0.129
PSCD4	1.7375
DPY19L2P2	-0.68
TRAPPC6A	0.396166666666667
C21orf2	-0.218833333333333
CEMP1	-0.06875
LIN7B	0.522
E2F7	-2.22333333333333
VCP	-0.09225
LAMA3	2.06066666666667
BGN	1.1835
GPR160	1.691
COCH	-3.7685
GPR81	1.29933333333333
APOBEC3F	-0.41375
tcag7.1017	-0.67925
C1orf32	0.694
SCGB1D2	2.238
FLJ43987	-0.656
C6orf170	0.358
KLK9	0.291
GPD1L	0.18675
VPS37B	0.061
ATG3	0.423166666666667
ADAMTS17	-0.0295
KLHDC2	-0.097
NDUFV2	-0.0945
BLK	-2.82975
MATN4	0.2455
GPM6A	-0.3825
GBP4	3.568
TMEM162	0.8335
PKP2	0.0615
HRASLS	3.36888888888889
MMP1	-3.766
SFXN3	-0.3985
FSD1	-1.6975
ST6GALNAC3	-1.84783333333333
CA12	-0.3996
NCOA6	0.548
C19orf58	0.8235
PPP4R1	0.653833333333333
MAN1A2	0.902333333333333
IKBKAP	-1.7835
UPF1	0.424
KIAA1219	0.1195
WNT16	-0.4875
SNW1	-0.5425
IL18RAP	3.06825
RPP30	-0.7785
CDC40	0.686
SETD3	0.536
SLAMF6	0.06175
ELK4	0.1725
TRIM47	1.45466666666667
ACOX3	1.49
TRIM6	0.287625
KIAA0372	-0.344166666666667
TP53AP1	-0.085125
SMURF2	-0.3585
ADAD1	0.21875
EBP	-0.6709
KRTAP13-2	0.146
FLJ36874	-0.167833333333333
TOR1A	-0.445333333333333
P2RY4	0.13
GPBP1	-0.523
TRPV1	0.067375
ADAMTS12	-0.0136666666666667
PES1	-0.579
ATG4A	0.421833333333333
MAGEA10	-4.50625
WFS1	-0.18525
CC2D1B	-0.240666666666667
PABPN1	-0.402875
SLC25A30	0.3485
SLCO1C1	0.0851666666666667
SLC22A5	-0.473
KIF23	-1.6145
SYN2	-0.385833333333333
ASPN	6.83133333333333
CENTG2	0.52975
QSOX2	-1.6356
FLJ10815	-0.153166666666667
STK24	-0.1666875
SPEG	2.219
STK10	0.337666666666667
DACT2	-2.386
AAAS	-1.03475
SSX3	-1.4955
ABCD3	0.3506
C4orf12	-1.175875
PARVG	1.11433333333333
FIG4	1.25125
C9orf46	3.3955
TMCO6	-0.658
IGHMBP2	0.19575
DUS2L	-0.485
FAM3C	2.1998125
TMEM16D	-1.7795
DCTN4	-0.38525
KCNH3	-0.077
EIF2AK2	0.71
AP1S3	1.65
CST4	2.723
PAM	1.8115625
NUTF2	-0.1775
CITED2	0.834
SLC39A4	0.96925
C2orf52	-0.643
GRM3	-0.0265
C12orf49	2.27825
CCDC49	0.0986
GRAMD1B	-1.2545
FNDC4	1.38475
SIAH2	0.196875
GDPD4	-0.0535
C21orf87	0.5375
ATP5A1	-0.292666666666667
C16orf63	-0.282
LOC388135	-0.884666666666667
ATP5J2	0.100625
MMP3	-0.24775
EMID2	-0.23775
CRHR1	0.419
WDR70	-0.216
C13orf31	1.5795
ZFAND1	0.43425
CCL18	4.454
C3orf49	0.2845
RINT1	-0.9905
KIAA0408	-2.105
F13A1	4.4328
SLC10A1	0.132666666666667
OGN	0.2255
GIPC2	-1.25216666666667
XPO6	-0.731
LCE1A	0.3535
FMR1	0.7091
LOC374920	0.232
DUSP3	0.381125
ANKMY1	-0.354
C7orf50	-0.266
BBS9	0.3081
UNC119B	-0.612
C9orf72	0.828625
MGC35440	-0.08475
ENTPD6	0.873125
PPP1R2P9	0.72625
ERCC4	0.0445000000000001
FAHD2B	0.156
HMHA1	-0.028
HACL1	-1.3585
RAD23A	0.528
FAM83B	3.3335
PPP5C	-0.809
RNASEH2C	-0.63725
C9orf153	0.521666666666667
SCAMP4	-0.032625
GHITM	0.1044
NDUFB7	1.034
ADCYAP1	-0.333666666666667
SP110	1.29866666666667
MAP3K7IP2	1.22475
DHH	0.36
AGRN	0.873642857142857
WDR33	-0.4395
CEP290	-0.8895
PRPS1L1	-1.38183333333333
KLRA1	-0.8505
GPR97	0.421
CHD7	-0.921583333333334
TLR10	2.25766666666667
SLC30A8	-0.7465
HIC1	0.832833333333333
IAPP	0.147
RXFP4	0.3835
GP1BB	-0.2575
SHQ1	-0.146
NKX2-3	-0.065
API5	0.23525
FTHP1	1.9315
MOV10L1	0.00533333333333337
TRIM6-TRIM34	1.68733333333333
ADHFE1	0.302
FAM117A	-0.17275
DDI1	-0.161
CDON	-0.8075
TRIM73	-2.123
IGKC	2.5725
MMP14	1.62966666666667
DYNC1LI1	-0.447875
C11orf66	0.60375
TRBV3-1	-0.998
FASTKD5	-0.10625
BIVM	-1.62975
LHX4	-0.242
CXCL2	0.8963
RAB2B	-0.276166666666667
IZUMO1	-0.78775
MAP3K15	-1.502875
FAM19A2	0.117166666666667
ZC3H8	-0.535833333333333
ZMAT1	-1.13475
SPINK5L3	-3.363
SLC10A6	0.6415
APPL2	0.409125
CARD10	-0.608833333333333
LOC402176	-0.796125
EEF1D	0.9205
RAB6A	0.7614
C12orf5	-0.01975
PAPOLG	0.68525
MSRB2	1.84875
BCR	0.426222222222222
PUS3	-0.568
TIAM2	2.78775
ZNF317	0.144
CHD2	0.0268461538461538
FZD5	-0.0947727272727272
NUDT8	-1.5715
ZNF763	-0.1855
PRC1	-1.49322222222222
ABCB9	-0.3045
SPATA3	0.155
TRAK2	0.5475
STAB1	2.7585
LRRTM2	-0.402666666666667
psiTPTE22	-0.49125
DBI	2.00375
SERPINA11	-3.0925
NAT5	1.29175
C20orf58	-1.85225
RPS6KA4	0.364166666666667
FLJ90650	-0.57125
TGFBRAP1	0.1295
CHRDL2	3.099125
FAHD2A	0.0738333333333333
CNTN1	-0.05425
BBS4	-1.0197
TMEM181	0.2375
MINPP1	-0.62775
MPHOSPH6	0.846333333333333
HOXC10	-0.65
ITPKB	0.394
CLPTM1L	-0.140875
MEOX2	-0.504666666666667
ATP6V0C	0.295
PRPF8	-0.533666666666667
TMC5	-0.2715
FKBP3	-0.9255
PLEKHB2	0.356428571428571
OR4D6	0.599
ZNF544	-0.4152
D2HGDH	-0.843625
RPL18A	0.6185
HEL308	-0.059125
MPP6	-2.19975
TCERG1	-1.32675
KRT16	3.96333333333333
KLF17	-0.78425
KLF5	1.2465
CDR1	1.43985714285714
VCX3A	-1.189
FBLN2	1.3355
C14orf104	-0.25
HBE1	-4.6188
OR4S2	0.484
C1orf108	1.05083333333333
ROBO4	3.37283333333333
CPEB4	0.393625
C11orf80	-0.5505
BCKDHA	0.346833333333333
MYOC	0.8675
GIF	0.092
CKMT1A	1.389
RPL3	-0.5195
THBS1	1.285875
APOO	-0.29675
ARMCX1	1.788
HSZFP36	0.2045
SNAPC5	-0.70875
EIF4ENIF1	0.46675
ZNF433	1.14
TNFRSF21	1.699125
TMPRSS7	-0.971
SPATA18	2.1003
HPDL	-1.0595
MKL2	1.0733
TBX3	-0.528692307692308
C21orf93	0.0716666666666667
DAXX	0.0645
ELMO1	-0.140625
RGS13	1.10616666666667
TAF11	-0.33075
UNC13A	-1.84725
LOC653314	-0.8731
ORC3L	0.717
IMAA	-2.5775
TARBP2	-1.047
CABIN1	-0.173
TRIOBP	0.2539375
HIST1H2AC	0.07
RGS22	-3.6765
NCOA1	0.49
IL25	-0.4705
SNCG	0.3045
GPR6	0.2675
AMDHD1	-2.34566666666667
CHEK2	-0.477
C6orf142	3.015
DRD4	0.01275
C14orf68	-0.57825
GDF11	-2.15
SEMG2	-0.636
CD247	-0.329
CDAN1	-0.248
RBMX2	-0.0918333333333333
TGS1	0.33975
OIT3	1.985
SYF2	0.4025
MCM4	-0.60775
PKHD1L1	0.036875
CEP192	-0.143
IFT88	0.07025
RPL9	0.0956428571428571
RAB32	1.447125
DDX43	-4.00425
P2RX2	0.657166666666667
OR5D18	0.1365
UBE1	0.021
SLC24A1	-1.105375
ARHGAP5	2.44325
CETP	-0.50425
KIAA1731	-1.21616666666667
SLC9A4	1.0755
PTPN6	0.70125
BAHD1	0.41575
GRIK3	0.0195
CACNB2	-0.8453
PDE10A	-0.419
DGCR14	-0.3155
PCDHB9	0.303666666666667
RHOQ	1.67783333333333
MAP3K4	0.02775
KTI12	-0.0886666666666667
RPL23AP13	-2.00775
GNG11	-0.997
CLCN3	0.276333333333333
GPAM	-1.118
VSTM2A	0.4805
SLAMF7	2.953
INTS2	-1.88525
PPP2CA	-0.036
LRP12	-1.3188
SEC14L2	0.548111111111111
DKFZP586H2123	1.896
MC3R	0.0735
CIRH1A	-0.845833333333333
HIST1H2AB	0.560333333333333
POLH	1.265
MGC16703	-1.7695
SNAPC2	-0.187
FILIP1L	0.88425
RASGRP4	0.2975
LRRC1	3.78025
GAS1	0.81275
PRAC	-0.981
DGKA	-0.712166666666667
NT5C3	-0.65
PEG3	-1.20958333333333
NADK	-0.324
PRR17	-1.31875
LOC374569	-0.35075
SGSH	-0.159666666666667
NLRP8	0.489
GALT	0.4456
MCF2	-1.867
ZNF263	-0.55525
TACSTD1	2.1565
TYR	-5.9782
ATP6AP2	1.19275
RNUXA	-0.54175
ABHD10	-0.1723
GDPD2	-1.21475
SLC35C1	0.44425
UBE2A	0.419375
HERC5	1.3445
FAM112B	-4.04616666666667
FBXL16	0.94375
DKFZP434A0131	-0.5915
ELA3A	-1.9015
RBM41	-0.009
HAO2	-0.119
RNH1	0.223875
SHANK2	1.14033333333333
OSBP2	-2.01825
DAK	-1.60766666666667
C3orf58	0.929833333333333
TCL1B	-0.5
KBTBD2	0.311625
SUGT1L1	0.09475
UBE2E2	0.821333333333333
MYL9	2.874375
CDC23	-0.723833333333333
PBXIP1	1.3517
CXorf40B	0.719
NBL1	0.33975
RTBDN	0.6745
RAB11FIP5	0.69625
TTTY13	-0.7005
SCOTIN	-1.02083333333333
SOHLH1	-0.4055
CDKN1A	-0.518785714285714
NCK1	0.891
ZNF550	0.10275
SAPS3	0.11475
SPIN3	0.00233333333333332
MAGEE2	0.199
MIS12	-0.672333333333333
OR8H2	0.549
KIAA0774	-2.3675
UNC5D	-2.452
CUL7	1.2485
LIPC	-2.977
DIO1	-2.42525
C20orf11	-0.0632
CTRL	-0.26575
HS3ST2	0.08575
PAK4	0.307833333333333
CCRL1	2.94875
RNF10	-0.1865
ZNF567	2.28925
ZNF660	-0.9275
TCEAL3	0.0375
MAGOH	0.821666666666667
CENPB	-0.371
C19orf7	0.444625
LOC388965	0.0355
ZCCHC13	0.433
JMJD1A	0.1716
HIST1H4H	-0.736
TBRG1	-1.0335
GPC3	-5.27425
TAF1C	-0.38175
EBNA1BP2	0.146166666666667
CIAPIN1	-0.1335
PDGFRA	-0.569166666666667
CSTB	1.900125
CENPI	-0.550333333333333
GTF2E2	0.167
RPP21	0.72225
CCNF	-1.2905
KCNQ3	1.148
FAM79A	1.803
SLC22A12	0.5255
NOVA1	-1.44433333333333
FZD3	-0.7964
AKAP8	0.17075
SOCS5	0.925
CFDP1	1.12875
DLG5	0.5735
PGM5	0.178583333333333
C1orf144	0.410416666666667
HDAC10	-1.0015
RND2	-0.94825
C20orf199	-1.4065
RNMT	0.295625
SLURP1	1.830625
ASTN1	-0.36725
SH3BGR	2.026
MYCL1	-0.507875
ZHX1	0.8445
CENPK	-2.79175
FOSB	-0.0501
LOC643406	0.514875
C2orf59	-0.604125
TMEM135	-0.400625
SLC27A2	-3.8505
KRT33A	1.3825
OVOL1	0.8145
PAMCI	1.24516666666667
S100A7	1.155
ZNF789	-0.365
HARS2	-0.5235
RPL23A	-1.39216666666667
TCF23	0.0345
UPF3B	-0.41125
C17orf78	-0.1675
HLA-DOB	1.76133333333333
C14orf142	0.584666666666667
TEKT5	0.8986
DMWD	0.59
POLD1	-1.356
GSCL	-0.1075
CALD1	1.7711
SCRT1	-0.269666666666667
AIG1	0.839
UNC84B	-0.12275
ZNF404	0.0845
TMED6	-3.3345
KIAA1462	0.062
LRRC27	0.8915
PYGO1	-0.3385
PIGU	-0.371833333333333
ALAS2	-3.93266666666667
WRNIP1	0.244375
CNNM3	-0.0235
ZNF2	0.27225
ST3GAL5	-0.665833333333333
MRPL23	-0.5815
TSSK6	0.1225
PSMA6	-0.5275
C16orf70	0.205
KIAA1602	-0.19925
ALMS1	0.2975
DCN	1.598
TMEM132D	-0.73175
SUCLG2	0.49175
ABHD14A	-0.557
DEXI	0.303666666666667
AMPD2	-0.601166666666667
IFNAR2	0.553333333333333
CYB5A	0.388
TLOC1	0.4354
NXF5	-0.725833333333333
NRBF2	1.221875
KCTD3	0.2835
ITGAE	-0.792666666666667
SLC30A3	-1.543
ZRF1	-0.683
IFRD2	-1.179125
XAB1	0.3775
PYCR2	-0.747
SERPINB3	-0.479
TMLHE	0.9593
GEFT	-1.64575
ABCA5	-2.357375
EMR4	0.0456666666666667
TSFM	-0.0825
HIST3H2BB	0.04625
ARHGEF19	-0.5185
TSPAN17	0.230333333333333
ABCC8	-0.80925
MAP1S	0.8025
C22orf36	0.70075
BNC2	-0.728642857142857
HIST1H4A	-1.10875
NDUFS3	0.0631666666666667
WDR3	-0.147833333333333
XKR4	-0.618666666666667
TTC33	0.0629285714285714
STMN2	2.49975
CPN2	-0.764
HSPC105	2.701625
PCOLCE2	-5.148
C3orf55	3.3315
KLHDC9	-2.84766666666667
TBC1D23	1.053
ATXN2L	-0.886
MAP2K3	0.647833333333333
SCAP	-0.311
ZNF486	0.105666666666667
C20orf96	-1.72625
NARS	-0.05825
ADAMTSL1	-0.768928571428572
PRCC	0.110833333333333
CCDC126	1.61416666666667
ZNF675	-0.14675
CALCOCO1	0.07
ANKRD43	-0.569
CWF19L2	-0.361833333333333
ZBTB32	2.507
BRAF	0.84825
ODF4	0.377
MGC14376	1.19766666666667
HORMAD1	4.41833333333333
AAK1	0.05525
PEBP1	0.352333333333333
TNFSF5IP1	0.646333333333333
DKFZp564N2472	0.55625
RMND1	-0.06125
IGKV1-5	2.90075
COL1A2	2.71316666666667
SERPINA5	-3.25975
AANAT	0.6265
C19orf21	-3.45316666666667
GEMIN5	-0.962
UBR4	0.0971666666666667
LTBP3	0.665833333333333
AMHR2	-2.25983333333333
PROCR	-1.1935
MYBBP1A	-0.83475
C20orf39	-0.2075
ZNF697	0.284
PASK	-1.0902
ZNF776	0.0941666666666667
RFXDC2	-0.728
KIAA0467	0.609
C10orf96	-2.24425
ZNF503	-1.63125
GULP1	-0.262833333333333
KCNE4	0.012
DKFZp434K191	-0.067625
LOC196913	-0.1645
BHLHB4	-0.4775
CH25H	3.33575
LOC81691	-1.26883333333333
ALPL	0.166071428571429
COL12A1	1.660375
FOLR3	-2.0235
GPR123	0.197125
TRIM62	0.194071428571429
ABLIM1	0.734333333333333
MAST3	-0.478
RHBDD1	1.264
LOC338809	0.3125
RYBP	0.04825
TTC26	0.017125
ZNF22	0.521
ISCA2	-0.4865
RDM1	-2.1485
PIGM	0.55575
GNB3	-1.094
ACTR2	1.2302
HMGB1	0.32065
EDG1	2.67466666666667
SOAT2	-3.80875
OR10AD1	-0.089
RAP1GDS1	0.00341666666666666
LCE1F	0.5415
ESM1	1.35375
RCN3	2.03775
CREBL1	-0.271
DBNL	-1.0455
PTGER3	2.781125
USP30	-0.0846666666666667
BCL2L12	0.164333333333333
KIF26B	2.1945
ZNF416	0.718
ZNF225	-0.135
C17orf70	-0.42975
ZNF554	-0.09075
RAE1	-0.4085
TNIK	0.245666666666667
ACTN3	0.9615
MGC45922	-0.252
CCNA1	1.05266666666667
RYK	0.284666666666667
IL26	0.044
LRP3	0.394833333333333
QARS	-1.16925
SOX7	1.28785714285714
BID	-0.24175
OR2S2	0.549
CXCL14	2.83375
C11orf47	-0.5305
MGC29891	0.954
HSPB8	-0.8706
PRDM14	-1.941
NUFIP2	0.338
MNAT1	-0.55325
ZDHHC2	-1.78
MBNL2	0.931875
ADD3	-0.413375
CSNK2A1P	-0.621
KLK6	-1.41633333333333
TMEM111	-0.481
KIAA1279	0.8255
NUBP2	-0.406833333333333
RAB42	1.12675
ID3	-1.298
TM9SF1	-0.53875
MDP-1	-1.902
POU4F2	0.079
IQCK	1.6345
C16orf14	-0.503
CAPN3	-1.29725
FAM43B	-0.076125
RECQL	0.48675
AP1G1	0.222285714285714
CTNNBL1	-0.458833333333333
ECHDC1	1.00983333333333
SMARCC1	-1.0197
FOXQ1	-0.6645
GNAI3	1.04266666666667
POLG2	-2.06925
CD4	1.375125
ITLN1	1.7945
EBI2	4.576
IRF1	0.30425
PTPRE	1.4393
PTK2B	-0.28075
NXNL2	-1.1365
SOX4	0.373944444444444
TSPAN3	-0.407166666666667
SH2D1A	-2.13683333333333
C8orf58	-0.261333333333333
USP20	-1.17925
DUSP22	-1.28308333333333
CALB1	-2.62966666666667
L3MBTL2	0.0896666666666667
MCRS1	-0.5255
TMEM118	-1.2285
C18orf8	1.19083333333333
FLJ10241	-0.287375
GJA12	1.93775
PKD1	-0.463333333333333
ZFP3	0.5655
JAM3	-1.546
LAPTM4A	1.5933
DIRC2	0.88625
KIAA2022	-1.4865
MYOM1	0.265666666666667
TRPM8	3.34533333333333
MOP-1	0.236
PHKG2	0.0045
ZNF650	0.48075
KIAA1522	1.78975
PSG8	1.36733333333333
DDX19B	-0.1135
MOBKL1B	1.20625
DIAPH2	0.231666666666667
