Hybridization REF	TCGA-E2-A158-11A-22R-A12D-07
OR2AE1	-0.4125
COIL	-0.820666666666667
CDC25C	-4.01566666666667
RAB11FIP2	1.35775
TSC2	0.09725
CTGLF5	-1.606
CCDC108	-0.064
OR13C4	1.5255
C10orf81	0.87475
PTPRB	3.854
ACP2	0.1205
LAG3	-0.26425
MRPL54	0.577
LOC201175	-0.2745
ITGB1BP3	0.44225
SPTAN1	1.028
SIPA1L2	-0.39725
RCAN2	1.9725
CDX2	0.312
ECOP	-0.138
ACTR1A	0.773428571428571
PPARG	3.02666666666667
BBS10	0.937
TMEM44	-1.183625
BPIL2	-0.53375
CITED1	-1.5385
IRF6	2.14175
PRDM4	-0.0186666666666667
RRP9	-1.233
OR10H4	0.1835
IL31RA	-0.130666666666667
GNB1L	-2.0555
MYBL2	-3.814875
ZNF407	0.956166666666667
PPIG	-0.1215
TTC18	1.26
RPSA	-0.6245
MAPT	0.458285714285714
MRE11A	-0.328285714285714
C8orf37	-0.715166666666667
RASGEF1C	-0.182833333333333
STBD1	3.091
CTAG2	-1.375
MGAT5B	-2.908
ECM1	1.34425
RLN1	-0.1235
PARP14	0.8076875
EPB41L1	1.2244
HOXA3	1.062
MAGEA9	-4.28533333333333
RPS8	-0.350333333333333
RPS19BP1	0.319
FOXJ2	0.642625
C10orf76	0.5695
IL17RE	0.10225
C10orf65	2.03475
ZNF343	0.377333333333333
FBXO33	0.2905
UHMK1	0.8579
LY6G6C	-0.79775
FGF19	-2.37625
C14orf128	1.01516666666667
IFIT2	2.769875
TIGD1	-0.91575
S100G	-0.1455
GUCY1B3	3.373
NR3C1	1.6929
CORO1B	-0.236
PARP11	0.4955
DNALI1	2.3968
OR4N4	-0.054
MAP2K6	-0.064
FSTL4	-0.80125
ANKRD47	2.56025
TMEM171	-1.919
PNLIP	0.103666666666667
YY1	-0.218
CCDC138	-2.634
AASDHPPT	-0.6702
CKS1B	-1.1249
MCM3	-1.549
ANAPC7	-0.702333333333333
FAM110A	-1.01075
CDC37L1	1.80783333333333
THTPA	1.01725
NBPF20	-0.7395
WDR24	-0.38475
NPTX2	-2.7955
CBLB	1.07333333333333
CETN1	0.332833333333333
RPUSD1	-0.40975
FAF1	-0.606
CDK6	-1.4195
HMX2	0.2735
CSK	-0.5335
TEAD2	0.50675
SNAP25	-0.9505
TUFT1	-0.5361
TMTC3	0.646833333333333
LCK	-2.88775
SGOL1	-3.08216666666667
AKTIP	2.33775
FURIN	0.73825
SOX12	-1.67533333333333
DEFB103A	-0.134
RAMP1	2.16825
KIR3DX1	0.141
GAS2L3	-0.842
PDE8A	0.0549
EDN3	-0.5005
GMIP	-0.226
SF3A2	0.56275
FN3KRP	0.2405
SMAD7	0.62775
RHBDD2	-0.0495
OR11H6	0.092
PPP1R3B	1.1239
C9orf23	-0.58675
CADPS	-0.857
GOLGA8A	-2.28275
TMEM57	-0.393666666666667
RGL3	-0.6695
S100A14	-0.03175
FGFR2	1.0926875
XRCC3	-1.265
RTN4RL2	-0.0895
MGC3771	0.5075
GH2	-0.523666666666667
BTBD2	0.17025
LMO2	2.259
RDBP	-0.599
ACRBP	0.05375
AMY2A	3.25925
DUOXA1	1.139
PTK7	-1.11416666666667
TWF2	0.193666666666667
FAM80A	-2.18125
TNNI2	-2.5285
GLT25D1	-0.605666666666667
OCC-1	-0.619
CYC1	-0.3775
RPL22	0.077
MORN3	1.24483333333333
DISP1	1.5505
PRB2	-0.1525
CHUK	-0.05575
HR	0.595875
CCDC134	-0.6635
DENND4B	-0.93725
C14orf130	-0.377625
RAB33A	-1.50433333333333
DCST2	0.0715
TNMD	4.40225
PEX7	0.0615
FAM62A	0.89025
SRD5A2L	-0.0105
IL22	0.6375
RPS26	-0.891666666666667
HOXC5	1.4595
SPATA6	0.976
FLJ38482	0.705125
ZNF234	1.4055
C18orf22	0.9225
SPATA22	2.95025
THOC1	-0.90225
CYP7B1	3.63625
KCNC3	0.57075
C8orf42	-0.4105
ALDH1B1	1.39333333333333
CCDC100	0.4088
ARMC4	-0.29975
FAM18B2	0.38525
SLC44A1	0.478125
FBXO17	0.0701666666666666
C6orf107	-0.1895
C19orf29	-0.432
ZC3HAV1L	-0.284
PARP6	-0.08
SULT2A1	-4.69075
C1orf159	-1.329
TMC1	0.728333333333333
CHST14	0.10975
GAMT	-0.735333333333333
SMCP	0.318666666666667
TSPAN33	0.94975
MIDN	-1.045125
NOX4	3.51125
RNASEN	-0.6028
TBX1	0.625166666666667
SALL2	-0.783
C10orf35	-0.643
CYP2E1	-0.920375
LRFN2	-0.787333333333333
ACO1	1.64816666666667
IQCG	0.8865
MEGF9	1.28425
TM7SF4	0.233
PLEKHA1	0.703466666666667
STK33	-1.6305
C1orf210	-0.2775
SNUPN	0.221
KIAA0406	-1.3121
C20orf29	-0.11875
TMEM55B	-0.08425
OSTM1	0.013125
CLCN7	-0.67325
OTP	0.1105
FLJ23049	-0.7315
HEATR4	0.5605
MAP3K10	0.460166666666667
PCDHGA9	0.061
AMDHD2	-0.30025
LCTL	-1.092
PDCD2L	-0.69875
CABLES2	-1.181
SLC5A9	-0.54525
CLCA2	-0.230833333333333
MGC16025	-1.2885
STRAP	-0.670333333333333
C20orf196	-0.4225
RRBP1	-0.296166666666667
NAT13	-0.7645
MAT2B	0.705
CSNK1D	-1.0365
KIR3DL1	0.24375
PRKAG3	2.6635
ZNF599	0.5065
PRM3	0.452
PER2	0.792333333333333
ASPHD1	-4.138
PRMT6	-1.4415
KCNE1L	0.961214285714286
FAM118A	-1.09916666666667
TAF4	-0.6945
NDUFB6	-0.076
TRIM9	-1.19258333333333
PMFBP1	-0.33175
KY	1.2635
DKFZp762E1312	-4.88745454545455
CSMD1	-0.5135
TBP	-0.796833333333333
OR1Q1	0.401833333333333
RETNLB	-0.1145
HPGD	0.947714285714286
DNAJC12	-2.84333333333333
FKBP1B	-0.51325
ANKRD24	-0.2145
CXXC5	-0.808666666666667
IL3	-0.141166666666667
DRAM	0.6433
PTCH1	-0.096125
TP53BP1	-0.62075
SLC17A7	-0.085125
COL25A1	-0.2756
AMACR	-0.241166666666667
RHCG	0.7425
VPS13A	0.171
FAM55D	0.922
PRPF38B	-0.57575
OSBPL6	-0.73075
PFDN5	0.5836
CMTM6	0.1905
KCNK12	-0.20125
RP2	0.1875
C16orf52	-1.13525
PICK1	-0.0925
IFNE1	-1.34733333333333
SEMA4B	-1.0355
TYRO3	1.10975
OR12D2	0.606
CSNK1A1	-0.1146
FANCF	-0.381
LONP2	0.12675
TBL1Y	-0.21725
LDOC1L	0.077
CCNC	-0.2405
C3orf60	0.20175
CHKA	-1.9625
UBAP1	0.7705
MAP3K1	0.5595
ANKRD9	-0.72425
FAM92A1	0.3845
GAB2	1.201
AZU1	-0.367
DIS3	0.0765
C21orf109	-0.818333333333333
IQCB1	-0.6425
SPATS2	-1.32633333333333
EFCAB3	0.82425
PRB3	-0.009625
FUZ	0.0181666666666667
ZNF813	-0.14725
BMPER	0.810666666666667
HEG1	1.436625
ALS2CR11	0.36675
SURF2	-0.48425
PSMC1	0.334833333333333
OR2D2	0.76
SLC7A8	0.384
C4orf40	0.6945
SPATA7	0.98575
MAZ	-1.356
PIN4	0.59975
PDE1A	1.85125
TAF6L	-0.587166666666667
OR2T34	0.2035
KIAA0284	0.2285
ACADS	2.29218181818182
MKRN2	-0.3735
C18orf56	-4.9665
MS4A6E	0.4095
GALNT4	0.4011
C22orf31	0.4925
FLJ36070	0.2275
PSME4	-0.93725
TFG	-0.3911
EPHX2	1.2675
ANXA5	0.7775
KRTAP1-1	-0.3381
BATF	-0.80075
KARS	-0.752
MSTP9	0.0575
GPR26	-0.085
CCDC72	-0.0195
TEF	1.06383333333333
FOXK1	-0.4774
PRLHR	1.0055
EMX1	0.37475
C11orf30	-0.0785
ICK	0.880375
THSD7B	1.09725
C21orf100	-1.3795
DUOX1	2.054
EFCAB4B	-0.73275
UBE2G2	-0.441333333333333
C3orf54	0.4255
PARP1	-1.83525
FAM60A	-2.04716666666667
C6orf146	0.36
OR9K2	0.8055
DDX55	-1.49316666666667
RPS15	-0.442833333333333
ZNF618	0.7125625
DKFZp686D0972	2.5035
SSPO	-1.105
SHFM3P1	0.807
CPA6	-0.99225
JAG2	0.9205
DEFA3	3.046
PPBPL2	0.178
CD34	5.90175
SLCO4A1	-2.756
AFG3L1	-1.654
SHD	-1.16975
RP13-122B23.3	-0.878666666666667
PRKCSH	-0.939666666666667
DPH5	-0.709166666666667
HLA-F	1.835875
TBC1D4	0.6705
RIG	0.756666666666666
GLUD1	0.351833333333333
HNRPCL1	0.226
HBXIP	-0.3745
RNF207	-0.9485
APIP	0.5425
PLA2G3	-2.3854
CCDC84	-1.28725
MYLIP	0.963692307692308
PHIP	-0.12975
AARS2	-0.541666666666667
DHX32	-0.17575
SCAPER	0.679
MEN1	0.0486249999999999
NIP7	-1.38775
FLJ25404	-0.124
FASTKD3	-1.158
TMEM158	-2.48575
RARA	0.37525
BDH1	-0.706
ANKRD16	0.36825
CARM1	-0.2685
SS18	0.1065
IKZF2	0.112083333333333
MYD88	-0.085
PML	0.39165
TAF1A	-1.062
CBFB	-1.292125
HIST1H3H	-2.0335
C7orf29	-2.90475
COMMD4	-0.930833333333333
DPP3	-2.0935
DAB2	1.711625
LOC388882	0.2455
YPEL4	0.35775
AGBL3	0.47925
LRP6	0.4646
SERPINH1	-0.324
TLE1	1.3215
CD244	1.06733333333333
ZDHHC15	0.49225
MGLL	3.2391
PLDN	0.369666666666667
LOC654346	1.5165
FAP	1.84975
GPR37	-0.269333333333333
SCARA5	4.70016666666667
EBF4	0.244727272727273
LSM6	0.5565
MLLT1	0.1881875
SLC5A12	-0.512
A2BP1	-1.64283333333333
COPS5	-0.0598333333333333
TPM4	-0.494071428571429
TNFSF4	0.300833333333333
ACADSB	0.161055555555556
HERPUD1	0.41125
BCL2L11	-1.58794444444444
CEP78	-1.799125
CDCA3	-3.119
WBSCR19	0.4676
MYO1A	-1.857
PPEF1	-1.90066666666667
LOC440348	-0.73775
CPEB2	0.98575
BPTF	-0.260416666666667
RPL21	-0.023875
GSX2	0.0825
ADPRH	2.1325
C17orf68	-0.187833333333333
KCNS1	-0.902666666666667
MLLT6	0.2331
PIWIL4	1.359
RNF26	-0.8015
RAP1B	0.919625
ADAMTS1	1.7525
ZNF571	0.56025
P2RY6	-0.35425
TRIM21	1.0375
CADM3	2.684
NLRC5	0.483
ADRA2B	0.990833333333333
LOC90835	-2.086125
PCF11	-0.2815
LOC400451	-0.161
GLTSCR1	0.5675
C17orf88	-0.6825
CDH16	-1.48625
FGF7	4.363
PCSK4	-0.5505
NPC1L1	-0.0963333333333333
TAT	0.178
TBCA	-0.5255
MGC33407	-0.06225
GPR115	-1.415125
CYGB	2.8005
FNBP4	-1.2315
C12orf43	0.082
CBL	-0.1536
CLECL1	0.09775
PPAPDC1A	-3.28975
WDR25	0.0368333333333333
SGCA	4.582
C22orf29	-0.8224
YIPF1	0.05625
GALK2	-0.875
RAB3B	-4.69991666666667
LOC440087	1.9005
UCP1	0.12
REEP5	1.41475
FADD	-1.1162
FOXA1	-5.84125
CACNA1A	0.0155
ABI1	-0.0763333333333333
GRIN2D	0.5685
SLC1A4	-1.864
LOC401127	-1.14875
HINT2	1.049
PLD4	-0.478333333333333
ZNF286A	-0.92875
ENY2	-0.44625
IL1F6	0.014
PXDNL	3.88425
C20orf79	-0.31775
TNFSF13B	3.197
DENND3	1.15875
JARID1D	-3.40575
HIST1H2AK	-0.365625
LOC93349	-0.0973
SSH1	-0.6267
ENSA	-1.641
LOC219854	0.568833333333333
CKAP2	-2.3593
DKFZP564J102	2.94916666666667
MGC87315	-0.2925
HNRPAB	-2.02575
AMH	-3.2805
ZNF526	0.1395
BRUNOL5	-0.197
CACNG3	0.323833333333333
TRPM1	-1.1975
PPP2R1A	-0.119875
COL2A1	-2.56375
DDN	-0.214
FLJ25770	1.09841666666667
HK2	-0.244142857142857
ELOVL6	0.290375
MDK	-2.39825
EPHX1	2.79475
RASSF2	1.437625
DKFZP434B0335	0.4465
DLX3	-0.484571428571429
PRTN3	-0.792
AVPR1A	3.282
C21orf125	-2.594
TNFAIP8	1.07183333333333
GNB2L1	-0.48775
CALCRL	5.1325
SCGB2A2	0.2778
UBXD7	0.2345
ZNF674	-0.804
TMEM35	3.338125
BRSK2	-0.236125
HECTD3	0.557
TMEM188	0.44175
LGALS9	1.698
SCARB2	1.1355
USP34	0.363333333333333
C17orf28	0.232333333333333
ZDHHC23	-2.50225
AQP12B	-0.414
SLC16A3	-3.784875
APLP2	0.42325
ITIH2	-6.22825
MICAL3	0.181375
TNNI3K	2.4806
HDAC2	-0.567125
PRR7	-1.1637
THBS2	-0.733625
LOC751071	-0.507
CA2	-0.689333333333333
RANBP17	-0.7745
RLN3	0.29875
CRYZ	-0.1315
GBAS	0.586666666666667
TAS1R1	0.17925
MPZL3	-0.3455
PCDH8	1.874
HSP90B1	-0.194333333333333
KCNK15	-0.2565
TNIP2	0.073
GPR146	3.2655
NOL6	-0.836625
SPC25	-5.43833333333333
STEAP2	2.87114285714286
VAMP3	1.16883333333333
TCIRG1	-0.79725
ZP4	-0.6834
PARL	0.508625
TRIM39	0.4255
KIAA1305	2.0855
CRNN	0.222
GRN	0.0865
HSH2D	-2.96775
SCAMP1	0.31875
KIAA1913	0.13275
PTS	-0.7875
BANP	-0.516928571428571
PRKACG	0.4385
ADCY6	1.13016666666667
C16orf46	-0.075
CYP51A1	-0.55925
DDC	-4.383
ANPEP	0.2055
PROM1	0.1535
SIGLEC10	1.0975
COPG	0.264
FAM26E	2.639
TRIP4	0.4085
SNX3	1.577
C1orf175	0.564333333333333
PPY2	-0.709
C14orf152	0.157
FTSJ1	-1.04333333333333
DST	0.73965
LOC554235	-0.7455
GLRX5	-0.12225
C20orf12	0.9628
CAB39	0.601166666666667
MSH2	-1.54633333333333
PIP4K2C	0.284625
CYLD	1.02025
WTAP	0.16925
MGAT4A	0.108111111111111
TSC22D4	-0.2782
CHRM2	-0.96
PPYR1	0.320166666666667
CCNH	0.317166666666667
RRM1	-1.4615
ECAT8	-4.2215
LOC400120	3.6485
GABRA4	0.798375
C14orf4	0.697333333333333
C1orf59	-0.58825
CTDSPL	0.872083333333333
NHEDC2	-0.1085
PDE11A	0.14725
KLHL29	0.39475
CD5	-1.44
TSPAN9	1.211
WDR67	-1.6365
THUMPD1	0.0378
C18orf17	0.18125
CLYBL	1.00066666666667
FLJ13231	-0.57825
CMBL	-0.053875
LECT2	-0.65675
NKAPL	4.08916666666667
LOC654780	0.5795
OR4C6	-0.0365
RAB30	0.835833333333333
TSSK4	-0.3475
TMEM163	0.229
OSBPL11	0.59475
GNB5	-0.973
CCL21	3.78375
C1orf121	0.240666666666667
FMO2	4.5845
RPTN	0.171
MSTN	0.403
VCL	1.406
FYTTD1	0.25175
C11orf1	-0.143
CCDC88C	-0.6005
HFE	0.453555555555556
MOGAT1	1.729
FAM125B	1.35383333333333
IRGQ	-0.241
RAVER2	0.857
AKAP5	-1.1615
SSSCA1	-0.67075
C11orf63	1.353375
ACTG2	4.0174
PORCN	-1.049
DTL	-3.925
TMEM151	0.20125
FAM122C	-0.63325
RSAD2	3.2071
BAT4	-0.232
KRTDAP	2.19783333333333
MYH8	-0.014625
CRTC3	1.24375
LRRFIP2	0.0417
INTS4	-0.549333333333333
TTN	0.235833333333333
SLC26A5	0.5085
PLLP	-0.47075
RGS6	1.749125
SRGAP3	0.612375
ZNF525	-0.252833333333333
NBR2	-0.196166666666667
C13orf1	-0.0869
ZNF137	0.0135
CEP27	-1.345
BEST2	0.031
RNF121	-0.1715
DMRTC2	0.4955
C8orf76	-0.50875
BCCIP	-0.31875
MEST	1.816
HTRA2	0.0905
ANGPTL2	2.66725
ILKAP	-0.132833333333333
ERAS	-0.1255
HBS1L	0.201
CPA5	0.6805
TMEM30A	0.309333333333333
CD300LF	0.979666666666667
WISP3	1.935
CRK	0.688642857142857
PDS5A	-0.415
BRPF3	-0.0713333333333333
NEDD9	1.355125
SMPDL3B	-0.38625
PSG6	-1.5545
PSMD13	0.2195
ETV5	-0.9243125
OR51A4	0.049
BTBD7	0.99275
GSTO1	-1.013125
hCG_16001	-0.503
MAD2L1BP	-0.797166666666667
COX6A2	0.796
SCNN1A	-2.00733333333333
LSM1	0.1075
UGT2B11	-3.579
IDUA	0.572
PPP2R3C	0.0308333333333333
COX11	-0.5735
PDZK1	-4.03775
ZNF443	-0.4225
MGC21874	0.983666666666667
ZNF323	1.2256
KRTAP10-10	-0.1495
CXCL6	-0.3075
SLC34A2	0.2275
LOC284402	0.142
NPTN	1.14266666666667
UPP1	-1.76608333333333
SLC6A9	-0.771
OR7G3	0.2785
CISD1	-0.943
ZNF545	0.056
SYT14	-0.5445
NT5C3L	0.083
ZNHIT3	-0.741166666666667
SNRPD3	-0.80225
KIAA0701	0.55075
UNC93B1	-0.349
GMNN	-2.363875
SPCS2	-0.174833333333333
LOC388524	-1.261
NAPRT1	0.123375
PNLIPRP1	-0.0686666666666667
OR6V1	1.124
PRKAB1	-0.1915
EYA4	-2.43883333333333
KIF20A	-4.54675
ALG10	-0.658
ITPKC	1.395
LMX1B	-0.129
RPUSD4	-0.0826666666666667
C7orf34	0.255166666666667
DLGAP2	0.45775
PFN1	-0.5893
MICALL2	-2.00141666666667
ZNF654	0.2555
SS18L1	-0.948125
SLC16A8	1.384
MKI67IP	-0.882333333333333
ITGB3	1.1905
TCEA3	1.0525
CEP152	-2.00075
CLIP1	1.499625
ZNF75	0.3445
ATP5C1	0.028
NUDT5	-1.11283333333333
PSCDBP	1.32975
UBP1	-0.4515
RBM27	-0.05475
C13orf15	3.6795
ZNF282	-0.533
ZNF222	0.0952
COL10A1	0.54075
PRDM15	-0.971375
TTTY5	-0.176
FAM9C	-0.460916666666667
C20orf67	0.21925
GNG13	-0.4775
F12	-3.04
C1orf41	-1.35775
CPXCR1	0.092
GSK3A	-0.106625
SUPT6H	0.125833333333333
PI16	5.07183333333333
ELL2	0.396916666666667
C9orf167	-1.235
PVRL3	0.4692
FLJ38596	0.035
ADAM20	0.37125
GPR89A	-0.645
GPR87	-2.17
ZNF30	0.21625
SMR3B	0.316333333333333
ZNF770	0.118125
TRPC4AP	0.0743333333333333
DKFZP686E2158	-0.553
C2orf28	0.334166666666667
FREM1	2.62433333333333
LAMA4	2.9595
ADPRHL2	-0.16975
EIF4G2	0.4535
GUCA1A	-0.585
CTNNA2	-1.243625
NUDT15	-0.4045
CEPT1	0.895833333333333
ZNFX1	0.7123
CCDC92	1.87175
TDRD1	-1.4455
KCNK5	-0.689166666666667
ETNK1	-1.00166666666667
LTA	0.5375
TTPA	1.363
B3GALNT2	0.160125
SC65	-1.69083333333333
PEX5L	-0.707571428571429
EPS15L1	-0.269
MGEA5	-0.0791250000000001
HIST1H3A	-0.4475
ING1	-0.090875
BCAT1	-2.189625
ORC6L	-3.80327272727273
KLK11	-3.68533333333333
C19orf28	-2.36475
DNER	-2.004375
MED22	-0.572857142857143
ETV6	0.566333333333333
CHAC2	-1.49525
CD300E	-0.068
CEBPB	1.05766666666667
ZNF398	-0.46475
LRCH3	-0.0135
HMGA1	-2.53716666666667
CAPN7	0.0703333333333333
MGC5566	-2.2275
CCL3	2.9
NANOS1	0.312
ZFYVE19	-0.6785
APITD1	-1.5875
PARD3	0.68925
IRAK4	-1.10383333333333
SERPINI2	-0.255
CEP170L	-0.2095
TTC9	0.639625
MYOM3	-1.42625
MLPH	-2.1035
LOC222699	-0.1155
NRG1	-1.76483333333333
TBC1D9	0.926727272727273
TTK	-3.86433333333333
ZNF557	0.0998
DDX41	-0.907666666666667
FANK1	0.621
UBE2D2	-0.1205
PSMB10	0.144125
MYH7B	1.482
GABARAPL2	0.6395
MARVELD2	-1.41966666666667
DGCR2	0.463666666666667
UNC45A	0.3025
C6orf72	1.0345
ZNF683	1.8015
GIT2	0.495
CASK	0.0228333333333333
C14orf161	0.081
LRRC44	-0.64625
TIFA	-0.75575
UTP11L	-0.6095
C6orf65	-0.736
FDPS	-0.61425
DUSP9	-2.3799
SLC17A8	-0.1938
OR51G1	-0.1575
NANS	-1.18425
OLFML1	2.7205
ATP10B	-1.15775
NPAS3	-0.08725
PRKCA	-2.016
GGA2	-0.725125
LCE4A	0.402
SPANXN3	0.4965
CCDC115	1.525875
SDCCAG3	-1.048
GLIPR1L1	-0.036
TTC1	0.10125
C17orf76	1.80675
MAD2L2	-2.0265
HIPK1	0.6479
LRRC3B	1.7805
CLN3	-1.01754545454545
C17orf47	-2.972
FMN2	-1.200875
TUBB1	0.385875
WAPAL	-0.625666666666667
C3orf21	-0.6355
SCN5A	-0.1175
SMYD1	-0.06325
BEX5	1.0435
ZNF192	0.1845
SEC22A	-0.0593333333333333
GRIA2	1.90164285714286
KIAA0825	-2.197
NUSAP1	-4.65663636363636
LANCL1	0.08725
C15orf40	0.2516
ZNF645	-0.231875
GPR61	-0.33375
NLRP14	0.9695
SNX21	1.5687
C1QTNF8	0.4275
C17orf46	1.01125
IFNA8	-0.0595
SPRR1B	-1.3155
FLRT1	-0.43925
SNX17	0.372666666666667
ASB2	2.6225
HBG1	-1.415
RPRML	2.5215
JOSD2	0.159833333333333
PLSCR3	0.46125
SPOCD1	-1.75416666666667
RAB39	-0.9895
GHRH	-0.0136666666666667
ITIH5L	0.32225
C17orf37	-0.18425
SMCR8	-0.32075
DPY19L2P3	-0.0891666666666667
IL11RA	2.60016666666667
GDF3	-3.581
RPS6KB1	-1.06616666666667
DNAJC19	0.2082
TOP1	-1.17075
CRCT1	0.00149999999999999
MPST	0.551875
DPM2	-0.656875
FAM38B	-1.43866666666667
SLC18A1	-2.9285
FARP1	0.500166666666667
PAX7	-0.12625
TUBD1	-1.45425
GNL3	-1.600375
BTG2	3.0836
NDUFS6	-0.4485
C1orf79	-1.89075
ERAL1	-0.7845
ECHS1	2.3595
VPS4A	0.1285
CYP11A1	0.146
ABCC6	1.10642857142857
PBX4	-2.1845
MOSC1	3.142125
NCF4	1.579
HYMAI	-0.345
NAGPA	-0.535625
OTOP2	-0.06325
ACOT12	0.03375
MTHFD2L	-0.033875
LOC441376	2.95625
C19orf34	0.106
RAB1B	0.42475
ALDOAP2	-0.924
NTRK1	-1.94533333333333
ARTS-1	0.9666
SLC6A11	-0.716
NAP1L2	1.79
CNGB1	0.1155
EPB41L4B	2.58745454545455
FAM134B	1.95775
HS3ST3A1	-2.37783333333333
CPXM2	6.63625
SIRPB2	0.374
CHORDC1	-1.57533333333333
TRIB3	-3.9955
SLC2A5	1.55925
C2orf49	-0.702666666666667
DDX5	-0.2895
OR5L1	0.1975
ANAPC4	-0.275
ZSWIM1	-0.214875
LOC93622	-0.5945
KCNK3	0.8894
RP11-35N6.1	-2.248
ZFP161	0.674333333333333
AQP9	3.71675
SLC15A2	-0.7575
MREG	-2.47366666666667
OR9I1	-0.07
PDLIM2	1.065
ADAM7	0.00649999999999999
GSTCD	-0.775166666666667
WDR21A	-0.450625
SLC12A8	-0.316166666666667
TMEM174	0.23425
IGSF3	-1.17141666666667
LRRN1	-1.55525
LOC402117	-0.0555
SRPK1	-1.68916666666667
LY6K	-0.09625
NFIA	3.4515
PTCD3	-0.5415
LEP	4.347
PCDH21	-0.781333333333333
MAPKAPK2	0.0677142857142857
NMNAT1	-0.0646666666666667
LHFPL2	0.406875
C9orf43	0.191
DIP2A	-0.562333333333333
ACTR8	-0.152
CCDC34	-1.41575
PTPN22	-1.387125
ITGA3	-0.621875
FAM129C	-0.0545
RABGGTA	0.0865
UNC45B	0.394
KIAA1033	0.694125
ZNF510	0.254666666666667
CYP2D6	-0.761833333333333
SLC26A10	-0.6035
STX8	1.076
LUZP1	0.4815
WDR89	-0.690333333333333
EIF4G3	-0.2635
C5AR1	1.948
ZNF623	-0.836
A2M	2.25525
TGM7	0.389
GRPEL1	-0.395333333333333
LMNB2	-2.5704
ROCK2	1.10633333333333
SNX16	1.122625
CCDC66	0.12975
ANXA3	1.3195
KIAA1609	-0.787875
EED	-0.838
RNF32	0.148166666666667
HES1	-1.1569
CLC	1.0525
ISL1	-0.431
KIAA0528	0.261875
MANEA	0.792875
C1orf61	-2.7585
hCG_2001000	-0.455
RAPGEF6	-0.7856
KIAA0020	-0.3805
NEIL1	0.27075
C16orf45	0.756625
RBM10	-0.597166666666667
C10orf125	0.869125
MRS2L	-1.122
DNAH17	-0.730625
C19orf10	-1.11225
C1orf160	0.33525
SLFN12	0.558
EXOC3	0.221333333333333
HIST3H3	-0.205
NCOR2	-0.0251666666666667
TNFRSF9	-1.525
MFSD8	0.23875
ALX1	-2.13783333333333
NOL1	-2.29375
PODN	3.84025
TIAL1	-1.00975
HIST1H1E	-1.8855
NPY6R	0.48025
TM4SF4	1.24433333333333
CORO2A	-1.90125
ETNK2	-0.967333333333333
APOE	0.2614
ANGPT4	0.6785
HDGF2	-0.467
G30	1.492
ST8SIA4	0.154875
F2RL1	-2.01275
FAM19A4	-2.80525
CCAR1	-1.12
B3GNT7	-0.18425
OPHN1	0.1413
DSCR6	-2.696
C21orf13	-0.351666666666667
GAS2L1	0.5575
RFX3	0.262333333333333
COPS4	0.396125
BCHE	-1.32216666666667
BCL2	2.406875
HBZ	-4.20316666666667
ARL13B	0.407
MAPBPIP	0.30575
MYO15B	-0.00612500000000001
SPZ1	0.23325
KIAA1324	1.39888888888889
PLCL2	1.103375
C4orf29	-0.897
WDFY2	-0.315125
ZNF284	-1.5225
NAALADL1	1.8055
DUSP5	0.121333333333333
PXDN	0.819375
SLMO1	-1.14875
TNXB	1.6346
BIRC7	-1.644
A4GALT	1.79933333333333
TIMM22	-0.0945
FAM110C	-1.137
TOMM34	-1.68275
ABHD9	0.761
ADAM32	1.9965
CRHBP	3.52175
AQP2	0.933625
LOC130355	1.436
ZNF187	0.638833333333333
ZNF816A	0.061
F7	-1.075
CNOT1	-0.5874
SLC13A4	-0.991
ZBTB11	-0.46875
B3GALT5	-0.18925
EXOC2	0.321333333333333
IRS1	0.9477
TMEM1	0.0206666666666667
MRPL34	-0.145333333333333
SAMM50	0.348
CDC42EP3	0.849875
HSF2	-0.5476
MFN2	0.452
TSPAN7	1.66683333333333
NUCB1	0.86675
RHOH	-3.09625
ARL16	-0.797
TACR1	0.03175
SFRS5	-0.627333333333333
SNX25	-0.40825
RHBDF1	0.0878333333333333
PCDH18	4.2755
HMG1L1	-0.2565
MYO5C	-0.739375
MAPK10	2.1725
LDHAL6A	0.472166666666667
NUDT12	0.516666666666667
NCAM1	-0.045
GLIS2	-0.1425
GGTL4	-0.77125
DAPP1	-0.50425
ATF7	0.683875
KIAA0748	-0.6085
NFIL3	0.81175
TM6SF1	1.0212
SEZ6	-0.144875
NANOS3	-0.0106666666666667
DNAJA3	-0.798
CLDN6	-2.238
CIITA	2.3977
EPHA4	0.421166666666667
FANCC	-0.7315
CMTM3	0.437625
PSG3	-0.148
MRPL15	-0.53175
C21orf59	-0.93275
PLCXD2	-0.072
C2orf34	0.00399999999999999
UBE2L6	0.546125
MED14	-0.505666666666667
HP1BP3	0.1438
C6orf208	-0.813
TPBG	-1.6635
OSR2	2.369625
XPC	-0.0976666666666667
KLHL7	-0.507333333333333
CCR3	-0.515
AGTPBP1	0.292
PCSK6	-0.949666666666667
STAT5A	0.446
FAM18B	0.2785
LONRF2	0.893
PTPN2	-1.09925
SF3A3	-0.507166666666667
EFCBP2	0.18025
HCFC1	-0.533666666666667
AHNAK	1.54285
ACTR5	-0.37475
KIF14	-4.10157142857143
TENC1	3.09275
HEATR5B	0.858
YIPF2	0.214166666666667
MYEOV2	-0.0456666666666667
DUSP18	0.68725
KIAA1012	0.39925
AHR	0.727666666666667
C17orf53	-1.32
