Hybridization REF	TCGA-E2-A153-11A-31R-A12D-07
LOC400451	0.765
GLTSCR1	5.2091
C17orf88	0.559166666666667
CDH16	9.14975
FGF7	1.70975
PCSK4	2.45183333333333
NPC1L1	-1.14483333333333
TAT	1.26614285714286
TBCA	-1.076
MGC33407	0.80725
GPR115	-0.154142857142857
CYGB	-0.507
FNBP4	-1.6585
C12orf43	-0.4075
CBL	-1.2651
CLECL1	0.22025
PPAPDC1A	-0.20425
WDR25	0.962
SGCA	-1.6595
C22orf29	-0.516
YIPF1	-0.625
GALK2	-1.06875
RAB3B	-0.301416666666667
LOC440087	-0.2365
UCP1	1.77
REEP5	0.156375
FADD	-1.5147
FOXA1	0.135375
CACNA1A	6.438
ABI1	-0.920166666666667
GRIN2D	3.4565
SLC1A4	0.485
LOC401127	-2.734
HINT2	0.661
PLD4	0.592166666666667
ZNF286A	-1.723
ENY2	0.4465
IL1F6	1.3435
PXDNL	-0.18625
C20orf79	0.392
TNFSF13B	0.2345
DENND3	-1.960375
JARID1D	-0.427666666666667
HIST1H2AK	0.10925
LOC93349	-1.759
SSH1	-0.7729
ENSA	-0.72625
LOC219854	-2.78583333333333
CKAP2	-2.26414285714286
DKFZP564J102	0.350166666666667
MGC87315	-0.0478333333333334
HNRPAB	-1.85633333333333
AMH	-0.0535
ZNF526	-0.0105
BRUNOL5	2.2831
CACNG3	1.94133333333333
TRPM1	-0.5635
PPP2R1A	5.497625
COL2A1	0.19175
DDN	1.291
FLJ25770	1.01690909090909
HK2	0.092
ELOVL6	-1.889
MDK	1.001
EPHX1	0.6775
RASSF2	0.617625
DKFZP434B0335	-0.0835
DLX3	3.835875
PRTN3	-0.8815
AVPR1A	1.23466666666667
C21orf125	-0.731666666666667
TNFAIP8	1.85483333333333
GNB2L1	0.000500000000000028
CALCRL	0.9505
SCGB2A2	8.26016666666666
UBXD7	-4.15225
ZNF674	0.2345
TMEM35	0.4435
BRSK2	0.872
HECTD3	1.2455
TMEM188	-0.5035
LGALS9	2.077625
SCARB2	-0.419916666666667
USP34	-0.41075
C17orf28	4.64509090909091
ZDHHC23	-1.03775
AQP12B	-0.192
SLC16A3	-1.559375
APLP2	0.636625
ITIH2	-2.42625
MICAL3	-1.13916666666667
TNNI3K	0.211
HDAC2	-1.36325
PRR7	1.4438
THBS2	-0.946875
LOC751071	-2.644
CA2	-1.15233333333333
RANBP17	-1.299
RLN3	0.20825
CRYZ	-1.7496
GBAS	-0.409666666666667
TAS1R1	1.7705
MPZL3	0.1725
PCDH8	-0.899
HSP90B1	1.1825
KCNK15	4.77
TNIP2	-1.2512
GPR146	-1.798
NOL6	0.06875
SPC25	-3.03942857142857
STEAP2	-0.703307692307692
VAMP3	-0.736333333333333
TCIRG1	0.4715
ZP4	0.4158
PARL	-0.447625
TRIM39	-0.38725
KIAA1305	-0.5655
CRNN	0.9864
GRN	1.717
HSH2D	-2.327
SCAMP1	-1.06013333333333
KIAA1913	-0.73325
PTS	-1.798
BANP	-0.178
PRKACG	0.37475
ADCY6	0.1046
C16orf46	0.132
CYP51A1	1.905625
DDC	-2.465
ANPEP	1.82966666666667
PROM1	0.282666666666667
SIGLEC10	0.330333333333333
COPG	-1.9865
FAM26E	-0.624
TRIP4	-1.5445
SNX3	-1.15066666666667
C1orf175	4.01783333333333
PPY2	-0.1815
C14orf152	3.19533333333333
FTSJ1	0.708166666666667
DST	0.353555555555556
LOC554235	3.46575
GLRX5	-1.83225
C20orf12	-1.4879
CAB39	-0.946833333333333
MSH2	-1.84983333333333
PIP4K2C	2.998
CYLD	-0.77
WTAP	1.67275
MGAT4A	-1.060625
TSC22D4	0.412444444444445
CHRM2	-1.5575
PPYR1	5.13233333333333
CCNH	-1.27483333333333
RRM1	-2.5405
ECAT8	-0.456333333333333
LOC400120	1.19
GABRA4	0.13375
C14orf4	3.79416666666667
C1orf59	-1.86825
CTDSPL	-1.9403
NHEDC2	-1.7495
PDE11A	-0.6846875
KLHL29	-1.233
CD5	1.2436
TSPAN9	0.806285714285714
WDR67	-1.19925
THUMPD1	-0.6103
C18orf17	-2.971
CLYBL	0.0586666666666666
FLJ13231	0.0935
CMBL	1.759125
LECT2	1.179
NKAPL	0.386
LOC654780	1.7695
OR4C6	2.6355
RAB30	2.22816666666667
TSSK4	0.6955
TMEM163	0.8075
OSBPL11	0.102909090909091
GNB5	-2.69666666666667
CCL21	4.422
C1orf121	-2.08825
FMO2	1.70016666666667
RPTN	1.473
MSTN	1.0745
VCL	-1.0255
FYTTD1	-2.76933333333333
C11orf1	0.57125
CCDC88C	-0.766733333333333
HFE	-1.10064285714286
MOGAT1	-0.231
FAM125B	-1.3312
IRGQ	0.2625
RAVER2	-2.75875
AKAP5	0.878
SSSCA1	0.49775
C11orf63	-1.27928571428571
ACTG2	4.9282
PORCN	2.228
DTL	-1.54772727272727
TMEM151	3.885
FAM122C	-0.847
RSAD2	0.21875
BAT4	-1.489
KRTDAP	-1.9226
MYH8	0.274714285714286
CRTC3	0.44325
LRRFIP2	-1.1425
INTS4	0.0218333333333332
TTN	-0.26625
SLC26A5	-0.4215
PLLP	0.09525
RGS6	1.36925
SRGAP3	1.952875
ZNF525	0.073
NBR2	2.3886
C13orf1	-1.7515
ZNF137	-0.5995
CEP27	-0.962
BEST2	0.7155
RNF121	-0.49125
DMRTC2	-0.09625
C8orf76	-1.96575
BCCIP	-0.984875
MEST	-1.14475
HTRA2	-1.193
ANGPTL2	3.157
ILKAP	-1.43083333333333
ERAS	-0.658
HBS1L	-1.274
CPA5	7.1945
TMEM30A	-0.338666666666667
CD300LF	1.23366666666667
WISP3	0.5135
CRK	-0.241846153846154
PDS5A	-0.679
BRPF3	-0.4268
NEDD9	-0.233375
SMPDL3B	0.242
PSG6	1.67825
PSMD13	0.56075
ETV5	0.5371875
OR51A4	-0.071
BTBD7	-1.13016666666667
GSTO1	-2.009875
hCG_16001	4.993
MAD2L1BP	-1.11716666666667
COX6A2	6.1735
SCNN1A	1.2915
LSM1	-0.969166666666667
UGT2B11	4.23575
IDUA	-0.76575
PPP2R3C	-1.62466666666667
COX11	-1.74633333333333
PDZK1	-1.91225
ZNF443	-0.560333333333333
MGC21874	-1.4926
ZNF323	-1.9247
KRTAP10-10	3.955
CXCL6	-0.35075
SLC34A2	1.4396
LOC284402	2.3645
NPTN	1.24966666666667
UPP1	-1.30658333333333
SLC6A9	0.794
OR7G3	0.9685
CISD1	-1.01533333333333
ZNF545	-1.7
SYT14	-0.233
NT5C3L	-3.67616666666667
ZNHIT3	-1.35366666666667
SNRPD3	-1.33975
KIAA0701	-0.155875
UNC93B1	1.23383333333333
GMNN	-0.591
SPCS2	0.1865
LOC388524	5.417
NAPRT1	0.163875
PNLIPRP1	0.961666666666667
OR6V1	4.303
PRKAB1	-1.10725
EYA4	-0.412
KIF20A	-1.72125
ALG10	-1.56033333333333
ITPKC	0.1806
LMX1B	1.62683333333333
RPUSD4	-1.89216666666667
C7orf34	1.907
DLGAP2	0.4075
PFN1	1.266
MICALL2	-0.899583333333334
ZNF654	-1.329
SS18L1	-2.252
SLC16A8	2.82275
MKI67IP	-2.83166666666667
ITGB3	-1.232
TCEA3	0.592833333333333
CEP152	-1.23213333333333
CLIP1	0.227857142857143
ZNF75	-0.9765625
ATP5C1	-1.39016666666667
NUDT5	-2.08933333333333
PSCDBP	-3.00025
UBP1	-1.42325
RBM27	-4.41866666666667
C13orf15	1.3445
ZNF282	-0.616333333333333
ZNF222	-1.2887
COL10A1	0.71375
PRDM15	-1.331875
TTTY5	1.9305
FAM9C	0.256416666666667
C20orf67	1.35425
GNG13	10.391
F12	-0.09275
C1orf41	-1.74625
CPXCR1	2.107
GSK3A	-0.761625
SUPT6H	-0.952166666666667
PI16	2.22533333333333
ELL2	-1.05108333333333
C9orf167	0.356833333333333
PVRL3	-0.977666666666667
FLJ38596	0.666666666666667
ADAM20	0.4405
GPR89A	-0.255
GPR87	3.053
ZNF30	-1.25575
SMR3B	1.11
ZNF770	0.25725
TRPC4AP	-0.713833333333333
DKFZP686E2158	-1.94166666666667
C2orf28	-1.31133333333333
FREM1	-1.30816666666667
LAMA4	-0.457666666666667
ADPRHL2	0.0765
EIF4G2	2.82866666666667
GUCA1A	1.886
CTNNA2	-0.24425
NUDT15	-1.97866666666667
CEPT1	-2.45
ZNFX1	-0.3206
CCDC92	2.23
TDRD1	-0.24
KCNK5	-0.4012
ETNK1	-0.419666666666667
LTA	1.2645
TTPA	-0.31225
B3GALNT2	-0.535833333333333
SC65	-0.770666666666667
PEX5L	-0.642857142857143
EPS15L1	-1.03433333333333
MGEA5	-1.382
HIST1H3A	-3.05333333333333
ING1	-1.03185714285714
BCAT1	-2.35575
ORC6L	-0.646090909090909
KLK11	-0.705166666666667
C19orf28	-0.433875
DNER	-0.777428571428571
MED22	0.627692307692308
ETV6	1.80691666666667
CHAC2	-1.76733333333333
CD300E	1.632
CEBPB	3.213
ZNF398	-3.02725
LRCH3	1.13
HMGA1	3.3005
CAPN7	-2.50733333333333
MGC5566	-1.3065
CCL3	1.415
NANOS1	-0.87725
ZFYVE19	-1.72025
APITD1	-1.53283333333333
PARD3	-0.818625
IRAK4	-2.24533333333333
SERPINI2	1.116
CEP170L	-1.68075
TTC9	-0.494125
MYOM3	-1.0105
MLPH	-0.936875
LOC222699	3.0845
NRG1	1.87033333333333
TBC1D9	0.0193636363636363
TTK	-1.5102
ZNF557	-0.5544
DDX41	0.3515
FANK1	-2.165
UBE2D2	-1.125375
PSMB10	-1.32375
MYH7B	-0.4875
GABARAPL2	-2.029875
MARVELD2	-2.55233333333333
DGCR2	-0.834
UNC45A	1.348
C6orf72	0.1125
ZNF683	-0.00125000000000003
GIT2	-2.01428571428571
CASK	-1.51466666666667
C14orf161	0.266
LRRC44	-0.854
TIFA	-0.3155
UTP11L	-1.52725
C6orf65	-0.191666666666667
FDPS	0.148
DUSP9	2.3113
SLC17A8	0.5806
OR51G1	0.522833333333333
NANS	-1.404
OLFML1	-0.00524999999999998
ATP10B	0.488125
NPAS3	0.132666666666667
PRKCA	-0.9077
GGA2	0.9015
LCE4A	4.167
SPANXN3	0.891
CCDC115	0.436875
SDCCAG3	-0.01225
GLIPR1L1	0.617
TTC1	-1.1255
C17orf76	-1.87
MAD2L2	-0.962
HIPK1	-1.2568
LRRC3B	0.616166666666667
CLN3	0.497333333333333
C17orf47	0.0485
FMN2	-1.10171428571429
TUBB1	-0.769333333333333
WAPAL	-1.66616666666667
C3orf21	-1.072625
SCN5A	0.6863
SMYD1	5.2055
BEX5	-1.03733333333333
ZNF192	0.437
SEC22A	-2.33983333333333
GRIA2	0.798571428571429
KIAA0825	-1.68933333333333
NUSAP1	-1.1673
LANCL1	-0.339142857142857
C15orf40	-1.9973
ZNF645	1.073
GPR61	1.2425
NLRP14	0.00800000000000001
SNX21	-0.8994
C1QTNF8	2.4575
C17orf46	2.73
IFNA8	1.1415
SPRR1B	-1.21933333333333
FLRT1	0.919
SNX17	-1.3565
ASB2	-1.25483333333333
HBG1	-1.0215
RPRML	-0.4
JOSD2	1.26016666666667
PLSCR3	1.93575
SPOCD1	-1.42716666666667
RAB39	-0.173
GHRH	0.7765
ITIH5L	3.25825
C17orf37	4.1035
SMCR8	0.04475
DPY19L2P3	0.489833333333333
IL11RA	-0.5845
GDF3	-1.0496
RPS6KB1	-2.49808333333333
DNAJC19	-1.4847
TOP1	0.47275
CRCT1	1.59975
MPST	2.396875
DPM2	0.67725
FAM38B	-3.7142
SLC18A1	0.155
FARP1	-1.88366666666667
PAX7	0.591
TUBD1	-0.868
GNL3	-2.93925
BTG2	1.00973333333333
NDUFS6	-1.74675
C1orf79	-0.73575
ERAL1	-0.71825
ECHS1	-0.8575
VPS4A	1.066
CYP11A1	1.81375
ABCC6	0.573857142857143
PBX4	-2.911
MOSC1	-0.168625
NCF4	-0.7665
HYMAI	2.209
NAGPA	-0.70325
OTOP2	2.3525
ACOT12	0.9975
MTHFD2L	-1.413
LOC441376	0.30225
C19orf34	-0.1755
RAB1B	-0.68975
ALDOAP2	-0.516
NTRK1	-0.935
ARTS-1	-1.07344444444444
SLC6A11	0.1565
NAP1L2	0.0375
CNGB1	0.678666666666667
EPB41L4B	-0.291
FAM134B	-0.7415
HS3ST3A1	-1.81725
CPXM2	0.051
SIRPB2	0.804
CHORDC1	-0.881
TRIB3	-1.8175
SLC2A5	0.33975
C2orf49	0.159166666666667
DDX5	-0.72225
OR5L1	-0.065
ANAPC4	-1.45416666666667
ZSWIM1	-0.975142857142857
LOC93622	0.2375
KCNK3	0.8332
RP11-35N6.1	0.144
ZFP161	-1.4044
AQP9	0.690333333333333
SLC15A2	-1.1374
MREG	-2.05283333333333
OR9I1	0.922
PDLIM2	1.711875
ADAM7	0.9485
GSTCD	-0.401166666666667
WDR21A	-2.349125
SLC12A8	0.0995
TMEM174	1.132
IGSF3	0.13825
LRRN1	-0.93725
LOC402117	0.52175
SRPK1	-1.9028
LY6K	-0.606933333333333
NFIA	0.131
PTCD3	0.03425
LEP	0.472166666666667
PCDH21	-0.0478
MAPKAPK2	0.3615
NMNAT1	-1.67783333333333
LHFPL2	0.04375
C9orf43	-0.676
DIP2A	-0.0553333333333333
ACTR8	-0.392
CCDC34	-1.44475
PTPN22	-0.621285714285714
ITGA3	0.071375
FAM129C	0.2145
RABGGTA	-0.887333333333333
UNC45B	1.49075
KIAA1033	-1.77528571428571
ZNF510	-1.5088
CYP2D6	0.491333333333333
SLC26A10	-0.9685
STX8	-0.5705
LUZP1	0.137625
WDR89	-0.5704
EIF4G3	-2.45475
C5AR1	1.467125
ZNF623	-0.589
A2M	0.179
TGM7	6.165
GRPEL1	-1.82766666666667
LMNB2	-0.778
ROCK2	-0.815
SNX16	-2.05575
CCDC66	-1.095
ANXA3	-3.72833333333333
KIAA1609	-1.615
EED	-1.5835
RNF32	-0.9222
HES1	-0.3052
CLC	0.160333333333333
ISL1	-0.02625
KIAA0528	-0.999714285714286
MANEA	-0.557125
C1orf61	-2.116
hCG_2001000	4.67575
RAPGEF6	-1.213
KIAA0020	-1.20233333333333
NEIL1	0.66375
C16orf45	-0.21725
RBM10	-0.782833333333333
C10orf125	-1.60814285714286
MRS2L	-3.2565
DNAH17	-0.818375
C19orf10	-0.4325
C1orf160	-1.02875
SLFN12	-2.05375
EXOC3	-0.263
HIST3H3	-0.686
NCOR2	0.4764
TNFRSF9	1.1315
MFSD8	-0.642333333333333
ALX1	-0.3126
NOL1	-0.491
PODN	1.4155
TIAL1	-1.13925
HIST1H1E	3.56925
NPY6R	0.43175
TM4SF4	0.4795
CORO2A	-3.031
ETNK2	-0.823333333333333
APOE	4.3098
ANGPT4	2.667
HDGF2	-1.362
G30	1.8315
ST8SIA4	0.01175
F2RL1	-1.276875
FAM19A4	9.0005
CCAR1	-1.20875
B3GNT7	1.4545
OPHN1	3.1615
DSCR6	-1.081
C21orf13	1.2795
GAS2L1	2.06027272727273
RFX3	1.7354
COPS4	-2.715375
BCHE	-3.80133333333333
BCL2	-1.10771428571429
HBZ	-0.2555
ARL13B	-1.1255
MAPBPIP	-1.29725
MYO15B	2.673875
SPZ1	-0.031
KIAA1324	-1.538
PLCL2	-1.82366666666667
C4orf29	-3.241
WDFY2	-1.5455
ZNF284	-1.381
NAALADL1	1.217
DUSP5	-0.591333333333333
PXDN	0.637375
SLMO1	-1.08
TNXB	5.4182
BIRC7	0.32975
A4GALT	2.44216666666667
TIMM22	0.063
FAM110C	0.268
TOMM34	-0.635
ABHD9	5.6825
ADAM32	0.096
CRHBP	-0.739
AQP2	3.345125
LOC130355	-2.42066666666667
ZNF187	-1.578
ZNF816A	1.742
F7	4.70925
CNOT1	-0.7857
SLC13A4	-0.31
ZBTB11	-1.35425
B3GALT5	0.2425
EXOC2	-0.00033333333333326
IRS1	1.195
TMEM1	-1.2765
MRPL34	-0.773
SAMM50	-0.9875
CDC42EP3	1.07075
HSF2	-3.918
MFN2	-1.71075
TSPAN7	-0.553333333333333
NUCB1	4.41158333333333
RHOH	-1.591
ARL16	0.676
TACR1	0.810666666666667
SFRS5	-1.81366666666667
SNX25	-0.268
RHBDF1	-0.3925
PCDH18	-0.0603333333333333
HMG1L1	-0.86075
MYO5C	-1.176125
MAPK10	1.128
LDHAL6A	0.533333333333333
NUDT12	-0.674166666666667
NCAM1	2.25
GLIS2	6.069
GGTL4	4.63075
DAPP1	-2.0585
ATF7	-0.744
KIAA0748	-0.10175
NFIL3	-1.0625
TM6SF1	-0.000999999999999956
SEZ6	2.6625
NANOS3	1.496
DNAJA3	-0.898
CLDN6	-1.7825
CIITA	0.1898
EPHA4	-0.6875
FANCC	-2.07366666666667
CMTM3	-1.59075
PSG3	0.847125
MRPL15	-2.05275
C21orf59	-1.3035
PLCXD2	1.43575
C2orf34	0.6175
UBE2L6	0.4325
MED14	0.0351666666666667
HP1BP3	0.3703
C6orf208	0.788
TPBG	-1.42025
OSR2	-0.570142857142857
XPC	0.583833333333333
KLHL7	-1.66283333333333
CCR3	1.82766666666667
AGTPBP1	-4.001
PCSK6	-0.977333333333333
STAT5A	0.0593
FAM18B	-0.699
LONRF2	-1.11466666666667
PTPN2	0.0334285714285714
SF3A3	-0.447166666666667
EFCBP2	2.48875
HCFC1	-0.635666666666667
AHNAK	0.51695
ACTR5	-1.539
KIF14	-2.2645
TENC1	0.64325
HEATR5B	-2.9065
YIPF2	1.95366666666667
MYEOV2	3.27766666666667
DUSP18	-1.007
KIAA1012	-4.01975
AHR	0.088
C17orf53	-1.5714
PTPRH	-0.92925
ATP6V1C1	-0.5062
TAS2R3	0.6835
LOC440356	0.31325
COQ10B	-0.35775
PSMF1	-0.978272727272727
SORBS2	0.410909090909091
NFE2L2	-2.46875
TMCO7	-1.70925
SH3PXD2A	-2.322
SH2D2A	1.211
SPINK5	-0.92175
MRPS24	-0.8715
OPA3	2.290875
TRAF7	-0.9745
C4orf35	2.22166666666667
MT1G	-0.345875
MGC39545	1.52625
HS1BP3	0.0324
OR2B2	0.568
CHRM4	-0.405
SFRP2	0.862
RIC3	-0.2105
ART1	0.8015
C6orf1	0.672875
DUS4L	-2.113
C10orf104	-1.79225
TNFAIP6	-2.47866666666667
RTEL1	0.80325
CCT4	0.4858
ZNF709	1.89
CHMP6	1.73016666666667
UPP2	0.6075
CYP19A1	-0.120375
CD151	2.32833333333333
NDUFA13	-0.7325
ARFRP1	-0.915666666666667
FAM26B	-0.0703333333333334
CRYBA1	-0.0725
MRPL41	-0.958166666666667
NPFFR2	-0.0797142857142857
HRH2	3.4755
SCAMP3	-0.191166666666667
MTMR6	-0.468333333333333
MTG1	-1.76566666666667
UBTD1	2.5395
CRABP1	0.2515
FLJ33790	1.6738
KIAA1908	-1.0405
GPR158	-2.3625
PACSIN3	-0.8225
OMD	-0.0128333333333333
CATSPER1	0.251
HOXB8	1.015875
FBXO46	-0.6165
OAS1	-1.32266666666667
SVIL	-0.4535
PHB2	0.00475000000000003
ADCY3	-0.7645
NDRG2	1.27216666666667
ERMAP	-1.366
APBA2	0.439166666666667
IGSF9	-0.4955
WNT6	0.745285714285714
MYCBPAP	-0.47575
ATP2B2	1.68444444444444
CPVL	-0.3445
TRAM2	0.9045
NOP5/NOP58	-0.30425
ZNRF4	4.17125
TLK1	-0.385125
MTMR12	-1.46657142857143
ZNF384	0.531166666666667
FAM9B	-0.77475
RPN1	-0.3937
PMVK	0.47525
EIF3D	1.9897
SIX2	-0.6435
HPS1	-0.954538461538462
RNF7	-1.45425
PSKH2	-0.013
KCTD13	1.14966666666667
CSMD3	0.6748
FBF1	1.6035
IL8	-1.84716666666667
SERPINB13	0.604777777777778
FBXL20	-1.58525
BLR1	1.40925
SH2B1	2.11066666666667
RFNG	4.334
RAB20	0.826833333333333
RBM7	-3.90925
POLR1A	0.919666666666667
TMPRSS4	-1.2715
TAF9	-0.755
TERF2	-1.3845
TNFRSF1A	-0.791
ACADVL	-0.204166666666667
GTF2H5	-1.828
EDG8	1.1692
C9orf140	1.59675
UST6	0.87725
ZBTB8OS	-0.9565
ZNF710	-0.0095
GPR174	-0.0825
ATP6V0A2	-0.931
KIAA0319L	-0.163416666666667
XKRX	-0.514
DOPEY2	-1.20766666666667
SDHD	0.436666666666667
SUMF1	-1.68
OSM	0.468
OPN3	-0.15475
DAGLB	-0.512166666666667
PPFIBP1	-0.0424999999999999
TRIM63	-1.34225
C10orf53	1.2525
LYPD3	1.68883333333333
BCL7A	-0.565
AGER	2.53533333333333
TCF19	-0.00387500000000002
SAT2	-0.71325
PFTK1	-1.015
GABRE	-0.556625
C15orf38	-0.9457
FIS1	-1.589
KCNV2	6.47325
CLPS	2.11425
PPCDC	-0.911125
FOXN2	0.8855
NT5E	-1.0046
CD83	-0.885
IL18	-1.10842857142857
VPS16	-1.5065
IGFBP2	-0.421166666666667
NOTCH2	-0.76425
SIGLEC1	1.346625
CD93	1.029
SULF2	-1.7145
CEP164	-0.8405
P53AIP1	5.44533333333333
TOR2A	2.388
ZNF136	-1.30025
MGP	8.1218
CCDC144A	1.17033333333333
TRPC1	-4.6762
SMS	-2.1565
MAPK7	0.741833333333333
RRAGC	-0.90275
PARD6A	1.06966666666667
NUB1	-1.62066666666667
SYNGR4	0.76475
OR11H12	2.481
WIF1	3.104625
GCH1	-0.94725
OR11H4	0.821
SLC44A5	-0.6625
GPRIN2	0.9412
LOC401431	-0.8485
CPA4	-1.01
MELK	-1.63344444444444
IL15RA	0.60725
CUL3	-1.431375
HMBOX1	-0.5955
PODXL	-2.70066666666667
CCT6B	-1.353
COMTD1	-0.33025
MUC20	1.46716666666667
GPX2	-1.128125
ITK	-1.48075
FBXL5	-0.983
C13orf27	-2.57725
DEFA5	-0.572
TRHDE	0.124
MTP18	-1.6745
UQCRQ	0.6392
ITGB2	-0.0208333333333333
CSRP2BP	-1.224
TAS2R44	2.699
PHPT1	-0.178
FAM44C	-1.72325
ERH	-0.90075
MPHOSPH1	-2.8418
MORC1	2.2385
PARVB	-0.60775
LAMA1	-1.15225
PGBD3	-0.8855
GIMAP6	-0.542
AREG	0.726666666666667
LIPT1	-1.88033333333333
MGC99813	0.59775
C1orf201	1.0205
GRIN2A	-0.1081
MAN2C1	-1.21633333333333
NSUN5	-0.616
SF3B5	-0.05
MYC	1.3566
NRXN1	0.279333333333333
ZNF18	-1.51725
SPDYA	1.0755
SLC37A1	-0.389
DECR2	-0.32275
ANKRD38	2.731
SPTLC3	-0.558545454545455
SUPT16H	-0.857875
DTWD2	-0.19725
ULBP1	1.343
ZADH1	3.872
OIP5	-2.41725
IL10RB	-0.461833333333333
OTUB2	-0.86425
VWA3A	1.0205
SPIC	1.53475
OR6C4	1.3245
PSCD4	0.0123333333333333
DPY19L2P2	0.1425
TRAPPC6A	0.0146666666666667
C21orf2	-0.917833333333333
CEMP1	0.7355
LIN7B	0.5245
E2F7	-2.56166666666667
VCP	0.63825
LAMA3	0.924916666666667
BGN	4.45025
GPR160	-1.1325
COCH	-2.04675
GPR81	0.085
APOBEC3F	-0.32875
tcag7.1017	1.15475
C1orf32	4.384
SCGB1D2	3.83675
FLJ43987	1.169
C6orf170	-0.36975
KLK9	5.2545
GPD1L	-0.873125
VPS37B	1.91425
ATG3	-1.45916666666667
ADAMTS17	1.995
KLHDC2	-1.9024
NDUFV2	-1.0365
BLK	-1.974
MATN4	0.775
GPM6A	0.6375
GBP4	0.8736
TMEM162	1.6785
PKP2	2.1695
HRASLS	-2.60925
MMP1	-0.7225
SFXN3	2.6574
FSD1	1.083
ST6GALNAC3	-2.1615
CA12	-0.907111111111111
NCOA6	-0.745333333333333
C19orf58	1.2022
PPP4R1	-1.652
MAN1A2	-0.457
IKBKAP	-3.68125
UPF1	-0.569166666666667
KIAA1219	-3.19933333333333
WNT16	0.506833333333333
SNW1	-1.361
IL18RAP	0.1765
RPP30	-0.346142857142857
CDC40	-0.950214285714286
SETD3	-1.88933333333333
SLAMF6	0.87075
ELK4	-0.2065
TRIM47	2.58783333333333
ACOX3	-3.208625
TRIM6	-0.689
KIAA0372	-2.553
TP53AP1	-0.408
SMURF2	-0.71775
ADAD1	1.37525
EBP	1.6544
KRTAP13-2	1.962
FLJ36874	-0.5926
TOR1A	1.3988
P2RY4	1.189
GPBP1	-1.376
TRPV1	1.7175
ADAMTS12	-0.917666666666667
PES1	1.1611
ATG4A	-0.4272
MAGEA10	-1.4015
WFS1	-0.81425
CC2D1B	-0.3755
PABPN1	1.73425
SLC25A30	0.234666666666667
SLCO1C1	1.0136
SLC22A5	-2.36925
KIF23	-1.761
SYN2	1.6085
ASPN	0.9742
CENTG2	-0.2645
QSOX2	-1.89575
FLJ10815	2.04616666666667
STK24	-0.659375
SPEG	1.7076
STK10	0.157
DACT2	-1.3505
AAAS	1.75525
SSX3	0.882375
ABCD3	-1.57066666666667
C4orf12	0.193166666666667
PARVG	-0.2235
FIG4	-2.52825
C9orf46	-0.7275
TMCO6	0.9035
IGHMBP2	-1.61525
DUS2L	-1.603
FAM3C	-0.996466666666667
TMEM16D	-0.0135
DCTN4	-1.011
KCNH3	2.751
EIF2AK2	-3.27166666666667
AP1S3	-0.00585714285714285
CST4	-1.093
PAM	0.0715
NUTF2	-0.256
CITED2	3.5422
SLC39A4	2.76325
C2orf52	-0.763
GRM3	-1.18266666666667
C12orf49	-0.102857142857143
CCDC49	-1.7925
GRAMD1B	-0.51675
FNDC4	-0.91225
SIAH2	-1.593375
GDPD4	0.98375
C21orf87	1.76128571428571
ATP5A1	-1.49283333333333
C16orf63	-1.39466666666667
LOC388135	2.03
ATP5J2	-0.310125
MMP3	-3.036
EMID2	-0.6355
CRHR1	2.83525
WDR70	-0.013
C13orf31	-0.42175
ZFAND1	0.26075
CCL18	1.32733333333333
C3orf49	-0.459
RINT1	-2.645
KIAA0408	-1.4375
F13A1	0.8158
SLC10A1	0.443
OGN	0.20975
GIPC2	-0.6254
XPO6	-1.3222
LCE1A	5.491
FMR1	-2.27477777777778
LOC374920	0.34825
DUSP3	1.265375
ANKMY1	-0.08225
C7orf50	-0.3165
BBS9	-1.46422222222222
UNC119B	-0.342
C9orf72	-0.32975
MGC35440	0.34025
ENTPD6	1.4225
PPP1R2P9	-0.175333333333333
ERCC4	0.438
FAHD2B	0.6515
HMHA1	-1.074
HACL1	-0.1485
RAD23A	-1.841
FAM83B	-0.562666666666667
PPP5C	-1.2938
RNASEH2C	-0.742
C9orf153	-0.261
SCAMP4	1.335375
GHITM	1.5147
NDUFB7	1.375375
ADCYAP1	0.458
SP110	-1.82133333333333
MAP3K7IP2	-0.73625
DHH	2.6885
AGRN	1.62092857142857
WDR33	-1.2108
CEP290	-1.2595
PRPS1L1	-2.0806
KLRA1	-0.023
GPR97	0.677
CHD7	-1.09833333333333
TLR10	2.0875
SLC30A8	-0.155
HIC1	3.5864
IAPP	1.369
RXFP4	-0.11225
GP1BB	7.958
SHQ1	-0.1245
NKX2-3	4.82216666666667
API5	0.671
FTHP1	0.538
MOV10L1	0.2495
TRIM6-TRIM34	-1.0798
ADHFE1	-0.92175
FAM117A	-2.6935
DDI1	-0.0518333333333334
CDON	-0.7658
TRIM73	0.262
IGKC	2.01
MMP14	2.61816666666667
DYNC1LI1	-0.30575
C11orf66	0.3315
TRBV3-1	0.67775
FASTKD5	-1.74625
BIVM	-3.24
LHX4	0.64175
CXCL2	1.0629
RAB2B	-1.54366666666667
IZUMO1	0.33225
MAP3K15	0.210625
FAM19A2	0.163333333333333
ZC3H8	-1.23516666666667
ZMAT1	-2.28957142857143
SPINK5L3	-1.279
SLC10A6	0.0285000000000001
APPL2	0.711625
CARD10	1.50316666666667
LOC402176	-0.0500000000000001
EEF1D	0.168
RAB6A	-1.03033333333333
C12orf5	-1.54825
PAPOLG	-2.02825
MSRB2	-1.6685
