Hybridization REF	TCGA-E2-A1B6-01A-31R-A12P-07
GABRA4	-1.204
C14orf4	1.739
C1orf59	-1.18775
CTDSPL	0.205
NHEDC2	-1.1635
PDE11A	-1.17285714285714
KLHL29	-0.04825
CD5	2.6668
TSPAN9	1.3235
WDR67	-0.16275
THUMPD1	0.8136
C18orf17	1.42375
CLYBL	0.858
FLJ13231	-0.37675
CMBL	2.306875
LECT2	0.07675
NKAPL	3.31583333333333
LOC654780	0.9695
OR4C6	0.9285
RAB30	1.468
TSSK4	-0.521
TMEM163	3.1595
OSBPL11	0.187416666666667
GNB5	-0.808666666666667
CCL21	3.61
C1orf121	0.104166666666667
FMO2	3.51883333333333
RPTN	1.365
MSTN	1.5575
VCL	-1.10242857142857
FYTTD1	-0.4215
C11orf1	-0.06025
CCDC88C	0.58425
HFE	-0.290277777777778
MOGAT1	0.2085
FAM125B	0.594333333333333
IRGQ	-0.464
RAVER2	-0.15625
AKAP5	0.669
SSSCA1	-0.1975
C11orf63	-0.0498749999999999
ACTG2	-0.0143
PORCN	-0.621
DTL	-2.96590909090909
TMEM151	0.917
FAM122C	-1.104
RSAD2	3.8782
BAT4	-0.1675
KRTDAP	-2.0665
MYH8	1.07085714285714
CRTC3	1.10825
LRRFIP2	1.3641
INTS4	-0.3405
TTN	-0.346666666666667
SLC26A5	0.823
PLLP	-0.45
RGS6	-0.294625
SRGAP3	1.833875
ZNF525	0.00283333333333333
NBR2	-0.670333333333333
C13orf1	0.0894
ZNF137	-0.0235
CEP27	-2.01325
BEST2	0.467
RNF121	-0.90175
DMRTC2	-0.673666666666667
C8orf76	-0.73075
BCCIP	0.048375
MEST	-0.816
HTRA2	-0.466
ANGPTL2	0.999
ILKAP	-0.2685
ERAS	-0.344
HBS1L	-0.442125
CPA5	1.3055
TMEM30A	0.15
CD300LF	2.48616666666667
WISP3	1.483
CRK	0.223
PDS5A	-0.8189
BRPF3	0.472333333333333
NEDD9	-0.350625
SMPDL3B	0.55275
PSG6	0.84525
PSMD13	0.102
ETV5	-2.0588125
OR51A4	-0.0305
BTBD7	0.376666666666667
GSTO1	-0.98125
hCG_16001	1.3835
MAD2L1BP	-0.387166666666667
COX6A2	1.6875
SCNN1A	2.3655
LSM1	-0.188333333333333
UGT2B11	-3.0275
IDUA	1.12025
PPP2R3C	-0.876666666666667
COX11	0.0716666666666667
PDZK1	-3.5055
ZNF443	0.102
MGC21874	1.3675
ZNF323	2.8342
KRTAP10-10	0.584
CXCL6	0.46525
SLC34A2	2.3125
LOC284402	0.5505
NPTN	0.80575
UPP1	-1.17275
SLC6A9	-0.833
OR7G3	0.7725
CISD1	-0.415833333333333
ZNF545	-0.915333333333333
SYT14	-0.424
NT5C3L	-0.9295
ZNHIT3	0.1035
SNRPD3	-0.55625
KIAA0701	0.166625
UNC93B1	1.16283333333333
GMNN	-2.62725
SPCS2	1.48633333333333
LOC388524	0.506
NAPRT1	1.01425
PNLIPRP1	0.549
OR6V1	1.1205
PRKAB1	0.511
EYA4	-3.1155
KIF20A	-2.19625
ALG10	-0.66675
ITPKC	0.8625
LMX1B	0.889333333333333
RPUSD4	-0.697
C7orf34	0.123
DLGAP2	0.452
PFN1	-0.3099
MICALL2	0.486333333333333
ZNF654	-0.6915
SS18L1	-1.504875
SLC16A8	0.87475
MKI67IP	-0.14
ITGB3	-1.711375
TCEA3	2.44325
CEP152	-2.4551875
CLIP1	0.637125
ZNF75	0.7734375
ATP5C1	-0.815833333333333
NUDT5	-0.860333333333333
PSCDBP	3.36775
UBP1	-0.5495
RBM27	0.2075
C13orf15	3.014625
ZNF282	-0.32
ZNF222	0.5787
COL10A1	5.3775
PRDM15	-0.88175
TTTY5	0.675
FAM9C	-0.823666666666667
C20orf67	0.109
GNG13	-0.3085
F12	1.30475
C1orf41	-0.988
CPXCR1	-1.066
GSK3A	-0.032875
SUPT6H	-0.179666666666667
PI16	1.2005
ELL2	0.214916666666667
C9orf167	-0.9085
PVRL3	-2.0024
FLJ38596	0.33
ADAM20	-0.17375
GPR89A	-0.3655
GPR87	-0.9415
ZNF30	0.399
SMR3B	0.77025
ZNF770	-0.069625
TRPC4AP	-0.806333333333333
DKFZP686E2158	0.693666666666667
C2orf28	0.178333333333333
FREM1	0.8785
LAMA4	0.5045
ADPRHL2	0.28625
EIF4G2	0.544
GUCA1A	-0.357
CTNNA2	-1.50714285714286
NUDT15	-0.878166666666667
CEPT1	-0.401166666666667
ZNFX1	0.7787
CCDC92	1.29475
TDRD1	-4.939
KCNK5	-0.787
ETNK1	-0.523916666666667
LTA	1.374
TTPA	0.0568
B3GALNT2	-0.204625
SC65	-1.64233333333333
PEX5L	-1.67985714285714
EPS15L1	0.38575
MGEA5	-0.233125
HIST1H3A	0.812
ING1	0.410875
BCAT1	-3.5025
ORC6L	-2.76645454545455
KLK11	-4.27183333333333
C19orf28	-1.217625
DNER	-4.1685
MED22	-0.588571428571429
ETV6	0.776666666666667
CHAC2	-2.008
CD300E	0.459
CEBPB	0.342916666666667
ZNF398	0.0415
LRCH3	0.056
HMGA1	-1.36583333333333
CAPN7	-0.631666666666667
MGC5566	-1.731
CCL3	2.795
NANOS1	-0.048875
ZFYVE19	-0.06075
APITD1	-0.6495
PARD3	0.445
IRAK4	-0.157
SERPINI2	-1.1115
CEP170L	-0.8725
TTC9	1.642
MYOM3	-1.684
MLPH	-0.10425
LOC222699	0.6335
NRG1	-1.61672727272727
TBC1D9	2.18763636363636
TTK	-3.38116666666667
ZNF557	1.2164
DDX41	0.191833333333333
FANK1	2.709
UBE2D2	0.253
PSMB10	1.4225
MYH7B	0.0945
GABARAPL2	-0.2465
MARVELD2	2.1635
DGCR2	0.187833333333333
UNC45A	-0.105833333333333
C6orf72	-0.0625
ZNF683	5.2765
GIT2	0.463625
CASK	0.278166666666667
C14orf161	3.7
LRRC44	0.3465
TIFA	0.776375
UTP11L	-0.487
C6orf65	-1.71025
FDPS	-0.6605
DUSP9	-1.5028
SLC17A8	-0.702833333333333
OR51G1	0.133166666666667
NANS	0.15975
OLFML1	1.68875
ATP10B	-1.5145
NPAS3	-1.267
PRKCA	-1.2246
GGA2	0.278875
LCE4A	0.762
SPANXN3	0.589
CCDC115	1.641125
SDCCAG3	-0.6335
GLIPR1L1	0.67675
TTC1	0.3195
C17orf76	1.63925
MAD2L2	-1.179
HIPK1	0.1393
LRRC3B	0.523
CLN3	-0.564136363636364
C17orf47	0.637
FMN2	-3.67828571428571
TUBB1	-1.44716666666667
WAPAL	-0.464333333333333
C3orf21	-1.130625
SCN5A	-0.137
SMYD1	0.484666666666667
BEX5	1.77425
ZNF192	-0.6445
SEC22A	-0.535666666666667
GRIA2	1.21209090909091
KIAA0825	-1.7775
NUSAP1	-2.669
LANCL1	-1.042625
C15orf40	-0.5466
ZNF645	0.433857142857143
GPR61	-0.62425
NLRP14	1.9195
SNX21	-0.2699
C1QTNF8	0.4095
C17orf46	0.1265
IFNA8	0.2435
SPRR1B	-1.71783333333333
FLRT1	-0.85225
SNX17	-0.523
ASB2	2.21883333333333
HBG1	-4.9985
RPRML	-1.9555
JOSD2	0.385166666666667
PLSCR3	0.53975
SPOCD1	2.79733333333333
RAB39	0.6875
GHRH	0.4525
ITIH5L	0.07175
C17orf37	0.6575
SMCR8	0.3795
DPY19L2P3	-0.531
IL11RA	0.8395
GDF3	-3.20733333333333
RPS6KB1	-0.157583333333333
DNAJC19	0.5724
TOP1	-0.547
CRCT1	-0.133125
MPST	-0.044875
DPM2	0.334875
FAM38B	-1.34983333333333
SLC18A1	-1.0625
FARP1	-0.100333333333333
PAX7	-0.0545
TUBD1	0.358
GNL3	-0.2115
BTG2	2.47526666666667
NDUFS6	0.154
C1orf79	-0.4845
ERAL1	-0.4535
ECHS1	1.0465
VPS4A	-0.558833333333333
CYP11A1	-0.2
ABCC6	-1.44557142857143
PBX4	-0.561
MOSC1	-0.017125
NCF4	1.556
HYMAI	-1.8
NAGPA	-0.01375
OTOP2	0.361
ACOT12	-0.021
MTHFD2L	-0.771375
LOC441376	2.80325
C19orf34	0.491
RAB1B	-0.48325
ALDOAP2	-0.525
NTRK1	-1.588
ARTS-1	1.5221
SLC6A11	-0.117
NAP1L2	0.71575
CNGB1	0.297
EPB41L4B	0.441083333333333
FAM134B	2.898375
HS3ST3A1	-0.0888333333333333
CPXM2	5.35325
SIRPB2	0.0365
CHORDC1	-0.5085
TRIB3	-1.04933333333333
SLC2A5	0.8295
C2orf49	-0.429166666666667
DDX5	0.53275
OR5L1	2.2065
ANAPC4	-0.6695
ZSWIM1	0.949375
LOC93622	0.414375
KCNK3	-0.605
RP11-35N6.1	-1.482125
ZFP161	0.688
AQP9	2.7215
SLC15A2	-1.136
MREG	1.11933333333333
OR9I1	0.1295
PDLIM2	0.215714285714286
ADAM7	0.299
GSTCD	-0.916166666666667
WDR21A	-0.12075
SLC12A8	0.559666666666667
TMEM174	1.02375
IGSF3	-0.69625
LRRN1	-1.0385
LOC402117	0.28425
SRPK1	-1.62666666666667
LY6K	-1.8294
NFIA	2.7035
PTCD3	-0.291125
LEP	3.47366666666667
PCDH21	1.229
MAPKAPK2	0.792142857142857
NMNAT1	-0.732
LHFPL2	-0.34575
C9orf43	0.71225
DIP2A	-0.707166666666667
ACTR8	0.11925
CCDC34	-3.378
PTPN22	0.662125
ITGA3	0.303
FAM129C	3.7885
RABGGTA	0.796
UNC45B	0.4405
KIAA1033	-1.017
ZNF510	0.722666666666667
CYP2D6	-0.714166666666667
SLC26A10	-1.869
STX8	-0.08275
LUZP1	0.330625
WDR89	0.3935
EIF4G3	-0.4563
C5AR1	0.615875
ZNF623	0.3515
A2M	1.042
TGM7	-0.996
GRPEL1	-0.379
LMNB2	-1.6547
ROCK2	-0.0865
SNX16	-0.07
CCDC66	1.65075
ANXA3	-1.128
KIAA1609	-1.282375
EED	-0.90075
RNF32	-0.772
HES1	0.4027
CLC	0.6662
ISL1	0.0343333333333333
KIAA0528	-0.288
MANEA	-0.455125
C1orf61	-1.5465
hCG_2001000	1.0395
RAPGEF6	1.0772
KIAA0020	-0.751333333333333
NEIL1	0.28025
C16orf45	-0.27475
RBM10	-0.140833333333333
C10orf125	0.195125
MRS2L	-0.53825
DNAH17	-0.94675
C19orf10	0.0105
C1orf160	0.907
SLFN12	0.3465
EXOC3	0.222166666666667
HIST3H3	0.13075
NCOR2	-0.0845
TNFRSF9	2.384
MFSD8	-0.7875
ALX1	-3.569
NOL1	-0.85825
PODN	3.3285
TIAL1	-1.101
HIST1H1E	-0.5295
NPY6R	0.0315
TM4SF4	-1.48575
CORO2A	0.02475
ETNK2	-1.3295
APOE	1.168
ANGPT4	0.173
HDGF2	-0.30625
G30	1.396
ST8SIA4	0.842
F2RL1	-0.67
FAM19A4	-3.80075
CCAR1	-0.99125
B3GNT7	-0.00499999999999998
OPHN1	-0.6919
DSCR6	-0.1595
C21orf13	1.33266666666667
GAS2L1	0.2195
RFX3	-0.045
COPS4	-0.37025
BCHE	-4.41766666666667
BCL2	2.846125
HBZ	-2.88783333333333
ARL13B	-0.23675
MAPBPIP	0.826125
MYO15B	0.56225
SPZ1	1.33475
KIAA1324	3.27244444444444
PLCL2	1.024375
C4orf29	-1.3785
WDFY2	-0.46125
ZNF284	-0.9525
NAALADL1	1.0905
DUSP5	0.683333333333333
PXDN	-0.800375
SLMO1	-0.33
TNXB	0.7115
BIRC7	-0.32375
A4GALT	2.08133333333333
TIMM22	0.194
FAM110C	1.71475
TOMM34	-1.351
ABHD9	0.1935
ADAM32	0.422
CRHBP	1.98875
AQP2	1.133375
LOC130355	0.78325
ZNF187	0.409
ZNF816A	0.15
F7	-0.5375
CNOT1	-0.1969
SLC13A4	-0.8245
ZBTB11	-0.28025
B3GALT5	-0.216
EXOC2	0.107666666666667
IRS1	0.0154
TMEM1	-0.2945
MRPL34	0.258333333333333
SAMM50	-0.42125
CDC42EP3	1.527875
HSF2	-0.654
MFN2	0.219
TSPAN7	1.21583333333333
NUCB1	0.247
RHOH	1.9465
ARL16	-0.0815
TACR1	0.56025
SFRS5	-1.06233333333333
SNX25	0.916
RHBDF1	0.206333333333333
PCDH18	2.4105
HMG1L1	-0.8985
MYO5C	0.341
MAPK10	0.831
LDHAL6A	-0.1336
NUDT12	0.0361666666666667
NCAM1	-0.443
GLIS2	-0.072
GGTL4	0.22
DAPP1	1.83475
ATF7	0.942
KIAA0748	2.33925
NFIL3	-0.898
TM6SF1	1.25622222222222
SEZ6	0.138625
NANOS3	-0.5745
DNAJA3	-0.522333333333333
CLDN6	-2.2775
CIITA	3.3951
EPHA4	1.62283333333333
FANCC	0.35025
CMTM3	0.061
PSG3	-0.3485
MRPL15	-1.21475
C21orf59	0.127
PLCXD2	0.4025
C2orf34	-0.227625
UBE2L6	1.333625
MED14	0.2506
HP1BP3	-0.239
C6orf208	0.6395
TPBG	0.5285
OSR2	2.1245
XPC	-0.109333333333333
KLHL7	-1.52525
CCR3	-1.0612
AGTPBP1	-0.858333333333333
PCSK6	-0.401666666666667
STAT5A	-0.4356
FAM18B	-0.00875
LONRF2	-0.819333333333333
PTPN2	-0.21775
SF3A3	-0.609666666666667
EFCBP2	-0.00250000000000002
HCFC1	-1.05966666666667
AHNAK	-0.21445
ACTR5	-0.41
KIF14	-3.21985714285714
TENC1	1.4575
HEATR5B	0.555
YIPF2	0.527166666666667
MYEOV2	0.296333333333333
DUSP18	0.8715
KIAA1012	0.00175000000000001
AHR	0.2485
C17orf53	-1.869
PTPRH	-2.698
ATP6V1C1	-0.5757
TAS2R3	-0.7195
LOC440356	-1.56225
COQ10B	0.82225
PSMF1	0.2335
SORBS2	3.54408333333333
NFE2L2	-0.08
TMCO7	-0.51525
SH3PXD2A	-0.6932
SH2D2A	0.74425
SPINK5	-1.25225
MRPS24	-0.58275
OPA3	0.970875
TRAF7	-0.2995
C4orf35	0.44
MT1G	-1.106625
MGC39545	-0.608
HS1BP3	0.2551
OR2B2	0.116
CHRM4	0.428
SFRP2	2.30458333333333
RIC3	0.72475
ART1	-0.3145
C6orf1	0.9985
DUS4L	-1.0055
C10orf104	0.7195
TNFAIP6	2.124
RTEL1	-0.24375
CCT4	-1.2499
ZNF709	-0.45575
CHMP6	0.192333333333333
UPP2	-0.45125
CYP19A1	-2.538875
CD151	-0.287833333333333
NDUFA13	0.2365
ARFRP1	-0.0838333333333333
FAM26B	2.1355
CRYBA1	0.143
MRPL41	0.911833333333333
NPFFR2	-1.252875
HRH2	0.3165
SCAMP3	0.425
MTMR6	0.2709
MTG1	-1.09716666666667
UBTD1	0.6275
CRABP1	-2.5645
FLJ33790	1.6179
KIAA1908	-0.637166666666667
GPR158	-2.896
PACSIN3	-0.537666666666667
OMD	3.22933333333333
CATSPER1	-0.496333333333333
HOXB8	-0.18525
FBXO46	1.0555
OAS1	2.27383333333333
SVIL	0.76625
PHB2	-0.50125
ADCY3	-0.1055
NDRG2	1.70933333333333
ERMAP	-0.1919
APBA2	-0.275666666666667
IGSF9	0.715
WNT6	0.259642857142857
MYCBPAP	0.5845
ATP2B2	-0.567666666666667
CPVL	0.5378
TRAM2	-0.626666666666667
NOP5/NOP58	-0.715
ZNRF4	0.158
TLK1	0.20775
MTMR12	0.863571428571428
ZNF384	-0.5095
FAM9B	-3.1575
RPN1	0.4357
PMVK	0.89025
EIF3D	-0.0509
SIX2	1.28025
HPS1	0.7775
RNF7	-0.19325
PSKH2	0.557
KCTD13	-0.572
CSMD3	-0.120111111111111
FBF1	-1.34
IL8	-5.554625
SERPINB13	0.2555
FBXL20	-1.28825
BLR1	0.20275
SH2B1	-0.648166666666667
RFNG	-0.28675
RAB20	0.567166666666667
RBM7	-1.20925
POLR1A	-0.921333333333333
TMPRSS4	0.82325
TAF9	-0.0865
TERF2	-0.4935
TNFRSF1A	0.10125
ACADVL	-0.627333333333333
GTF2H5	0.0455
EDG8	-0.266
C9orf140	-1.369
UST6	0.3145
ZBTB8OS	0.1715
ZNF710	0.4935
GPR174	0.53
ATP6V0A2	-0.46225
KIAA0319L	-1.10916666666667
XKRX	0.057
DOPEY2	1.8089
SDHD	-0.0619166666666667
SUMF1	0.4415
OSM	2.817
OPN3	-1.08725
DAGLB	0.381
PPFIBP1	-1.0073
TRIM63	-2.5005
C10orf53	-0.0355
LYPD3	0.419333333333333
BCL7A	-0.207375
AGER	-0.8865
TCF19	-1.45225
SAT2	-0.0875
PFTK1	0.0471666666666667
GABRE	-1.876125
C15orf38	0.8752
FIS1	0.8925
KCNV2	-0.35625
CLPS	0.6935
PPCDC	-0.414875
FOXN2	0.894666666666667
NT5E	-2.646
CD83	2.157
IL18	1.58125
VPS16	0.351
IGFBP2	-0.161166666666667
NOTCH2	0.43225
SIGLEC1	2.80985714285714
CD93	5.974
SULF2	-0.642
CEP164	-0.283625
P53AIP1	0.518
TOR2A	0.343666666666667
ZNF136	0.7475
MGP	3.5379
CCDC144A	-1.44833333333333
TRPC1	-1.1015
SMS	-0.9895
MAPK7	-0.348333333333333
RRAGC	0.69225
PARD6A	0.184833333333333
NUB1	1.1145
SYNGR4	0.43925
OR11H12	0.209
WIF1	1.031
GCH1	0.7435
OR11H4	0.068
SLC44A5	-0.2245
GPRIN2	0.7935
LOC401431	0.89575
CPA4	-2.7177
MELK	-2.91688888888889
IL15RA	1.3455
CUL3	0.423375
HMBOX1	-0.12825
PODXL	-1.464
CCT6B	0.410333333333333
COMTD1	-0.595
MUC20	1.75366666666667
GPX2	-1.597625
ITK	1.978375
FBXL5	1.414
C13orf27	-2.2325
DEFA5	2.3085
TRHDE	0.3725
MTP18	-0.537
UQCRQ	1.1262
ITGB2	2.53708333333333
CSRP2BP	-0.02775
TAS2R44	0.102
PHPT1	0.873625
FAM44C	0.17775
ERH	0.0485
MPHOSPH1	-2.00866666666667
MORC1	-0.553
PARVB	-1.036
LAMA1	-2.31666666666667
PGBD3	-0.02225
GIMAP6	5.09525
AREG	-1.12633333333333
LIPT1	0.46525
MGC99813	-0.83175
C1orf201	-0.271833333333333
GRIN2A	-0.767
MAN2C1	-0.977
NSUN5	-0.73525
SF3B5	0.52075
MYC	-1.835
NRXN1	2.34008333333333
ZNF18	0.01825
SPDYA	-0.9155
SLC37A1	1.3005
DECR2	0.54825
ANKRD38	0.481625
SPTLC3	-1.67958333333333
SUPT16H	-0.90125
DTWD2	-0.33475
ULBP1	-2.306
ZADH1	-0.587
OIP5	-3.4365
IL10RB	0.258166666666667
OTUB2	-0.783
VWA3A	-0.800166666666667
SPIC	2.51066666666667
OR6C4	0.5645
PSCD4	2.21866666666667
DPY19L2P2	-0.848
TRAPPC6A	0.772833333333333
C21orf2	-0.325
CEMP1	-0.04075
LIN7B	0.2525
E2F7	-2.8105
VCP	-0.0585
LAMA3	2.16958333333333
BGN	1.4555
GPR160	0.489666666666667
COCH	-3.538
GPR81	2.04216666666667
APOBEC3F	-0.63325
tcag7.1017	-0.56375
C1orf32	0.333
SCGB1D2	4.9305
FLJ43987	-2.2205
C6orf170	-0.94475
KLK9	0.4435
GPD1L	0.695125
VPS37B	0.8115
ATG3	-0.0156666666666667
ADAMTS17	-0.3525
KLHDC2	-0.259833333333333
NDUFV2	0.14425
BLK	1.5205
MATN4	-1.007
GPM6A	0.450125
GBP4	4.205
TMEM162	0.107
PKP2	-1.527
HRASLS	-0.888333333333333
MMP1	-5.11475
SFXN3	-0.0271
FSD1	-1.47466666666667
ST6GALNAC3	-0.847333333333333
CA12	-0.5615
NCOA6	0.06975
C19orf58	0.5812
PPP4R1	-0.775166666666667
MAN1A2	0.074
IKBKAP	-1.3585
UPF1	-0.220666666666667
KIAA1219	0.36675
WNT16	1.4745
SNW1	-0.14925
IL18RAP	4.594
RPP30	-0.496875
CDC40	-0.00185714285714285
SETD3	0.533166666666667
SLAMF6	1.64875
ELK4	-0.189
TRIM47	0.665833333333333
ACOX3	1.053125
TRIM6	-0.054875
KIAA0372	-0.461166666666667
TP53AP1	1.21125
SMURF2	-0.70575
ADAD1	0.1875
EBP	-0.5481
KRTAP13-2	0.143
FLJ36874	-0.936
TOR1A	0.1415
P2RY4	1.0105
GPBP1	0.323
TRPV1	-0.1525
ADAMTS12	0.742833333333333
PES1	-0.9839
ATG4A	0.7095
MAGEA10	-4.1755
WFS1	1.28825
CC2D1B	-0.0628333333333333
PABPN1	-0.155
SLC25A30	0.09725
SLCO1C1	0.637833333333333
SLC22A5	1.95325
KIF23	-3.4325
SYN2	0.166833333333333
ASPN	7.48033333333333
CENTG2	-0.772
QSOX2	-0.8628
FLJ10815	0.058
STK24	-0.23125
SPEG	-0.5018
STK10	1.25133333333333
DACT2	-0.501
AAAS	-0.4155
SSX3	-1.853625
ABCD3	0.0433
C4orf12	0.45025
PARVG	2.33283333333333
FIG4	-0.216
C9orf46	0.607
TMCO6	-0.003
IGHMBP2	-1.20625
DUS2L	-0.728333333333333
FAM3C	-0.6284375
TMEM16D	-2.2345
DCTN4	0.91175
KCNH3	0.87825
EIF2AK2	-0.10325
AP1S3	0.417875
CST4	2.6335
PAM	0.36375
NUTF2	-1.028
CITED2	-0.3462
SLC39A4	0.38775
C2orf52	-0.5725
GRM3	0.513
C12orf49	-0.028125
CCDC49	-0.4954
GRAMD1B	-1.50975
FNDC4	0.6245
SIAH2	-0.42525
GDPD4	0.52425
C21orf87	0.594
ATP5A1	-0.452333333333333
C16orf63	-0.562625
LOC388135	-0.9975
ATP5J2	-0.622
MMP3	-0.99125
EMID2	0.0165
CRHR1	0.4395
WDR70	-0.25375
C13orf31	1.84275
ZFAND1	0.97575
CCL18	4.81716666666667
C3orf49	-2.3835
RINT1	-1.5795
KIAA0408	-1.23283333333333
F13A1	4.6319
SLC10A1	1.67383333333333
OGN	0.927
GIPC2	-0.341
XPO6	-0.4115
LCE1A	0.968
FMR1	-0.1939
LOC374920	0.21525
DUSP3	-0.077125
ANKMY1	0.25875
C7orf50	0.18875
BBS9	-0.5689
UNC119B	0.653875
C9orf72	0.4395
MGC35440	-0.543
ENTPD6	-0.05225
PPP1R2P9	0.638333333333333
ERCC4	-0.27375
FAHD2B	-0.1135
HMHA1	2.094
HACL1	-0.693
RAD23A	-0.6
FAM83B	-2.602
PPP5C	-0.642333333333333
RNASEH2C	-0.3705
C9orf153	-0.285333333333333
SCAMP4	0.759125
GHITM	0.7912
NDUFB7	0.316625
ADCYAP1	-0.9775
SP110	2.52483333333333
MAP3K7IP2	0.1175
DHH	0.459
AGRN	-0.832357142857143
WDR33	1.69933333333333
CEP290	-1.01533333333333
PRPS1L1	-1.84883333333333
KLRA1	-1.1495
GPR97	0.069
CHD7	-0.547416666666667
TLR10	3.428
SLC30A8	5.9925
HIC1	1.52366666666667
IAPP	-0.05
RXFP4	0.71475
GP1BB	1.5025
SHQ1	0.659
NKX2-3	0.9004
API5	-0.619
FTHP1	1.1
MOV10L1	0.829166666666667
TRIM6-TRIM34	2.2055
ADHFE1	0.6255
FAM117A	0.668
DDI1	1.8922
CDON	-0.232166666666667
TRIM73	-1.1355
IGKC	5.27
MMP14	-0.692416666666667
DYNC1LI1	-0.34425
C11orf66	0.134
TRBV3-1	0.417
FASTKD5	-0.18875
BIVM	-2.76825
LHX4	-2.038
CXCL2	1.5484
RAB2B	-0.448
IZUMO1	-0.34625
MAP3K15	-2.459
FAM19A2	0.370666666666667
ZC3H8	0.0835
ZMAT1	2.330875
SPINK5L3	-2.706
SLC10A6	0.4905
APPL2	-0.814125
CARD10	-0.282333333333333
LOC402176	-0.014625
EEF1D	1.3951
RAB6A	0.3162
C12orf5	-1.196625
PAPOLG	0.21275
MSRB2	0.391
BCR	0.563944444444444
PUS3	-0.0125
TIAM2	0.53225
ZNF317	-0.130833333333333
CHD2	0.353142857142857
FZD5	-1.6065
NUDT8	-0.3605
ZNF763	-0.49
PRC1	-2.42833333333333
ABCB9	0.727166666666667
SPATA3	0.3885
TRAK2	1.1375
STAB1	3.168375
LRRTM2	0.142666666666667
psiTPTE22	1.14575
DBI	0.08275
SERPINA11	-0.5715
NAT5	0.23825
C20orf58	-2.0875
RPS6KA4	0.813666666666667
FLJ90650	1.18825
TGFBRAP1	-0.314
CHRDL2	0.165375
FAHD2A	-0.534
CNTN1	-1.241
BBS4	-0.2479
TMEM181	-0.8625
MINPP1	-0.95425
MPHOSPH6	0.00983333333333337
HOXC10	2.0533
ITPKB	0.88275
CLPTM1L	0.762125
MEOX2	2.15266666666667
ATP6V0C	0.632625
PRPF8	-0.341166666666667
TMC5	4.70875
FKBP3	-0.44175
PLEKHB2	-0.6525
OR4D6	0.4335
ZNF544	-0.2953
D2HGDH	-0.40475
RPL18A	0.4526
HEL308	0.08575
MPP6	-2.362
TCERG1	-1.27525
KRT16	-0.0268333333333333
KLF17	-4.749
KLF5	-1.393125
CDR1	2.697375
VCX3A	-3.3605
FBLN2	2.880375
C14orf104	-0.753
HBE1	-4.537
OR4S2	1.3825
C1orf108	-0.929166666666667
ROBO4	4.08716666666667
CPEB4	1.127625
C11orf80	-0.808333333333333
BCKDHA	0.4085
MYOC	2.154
GIF	-0.486
CKMT1A	0.1965
RPL3	0.7036
THBS1	1.9815
APOO	-1.1305
ARMCX1	0.444
HSZFP36	-0.14725
SNAPC5	0.1405
EIF4ENIF1	0.55525
ZNF433	-0.293
TNFRSF21	-0.640125
TMPRSS7	0.9955
SPATA18	0.5161
HPDL	-2.93
MKL2	1.4312
TBX3	-1.04623076923077
C21orf93	0.6095
DAXX	0.32675
ELMO1	1.4155
RGS13	2.05116666666667
TAF11	-1.183
UNC13A	-1.540625
LOC653314	-0.2995
ORC3L	-0.66825
IMAA	-2.59
TARBP2	-0.10975
CABIN1	-0.5752
TRIOBP	-0.1275625
HIST1H2AC	-0.21775
RGS22	0.669666666666667
NCOA1	1.11783333333333
IL25	0.8155
SNCG	1.7995
GPR6	0.371
AMDHD1	-1.672
CHEK2	-1.593625
C6orf142	0.03875
DRD4	0.9135
C14orf68	-1.05875
GDF11	-0.62275
SEMG2	-0.997
CD247	2.553
CDAN1	-0.95675
RBMX2	0.445833333333333
TGS1	-0.814
OIT3	2.09333333333333
SYF2	0.84325
MCM4	-3.221375
PKHD1L1	0.927875
CEP192	-1.01616666666667
IFT88	-0.24875
RPL9	0.651285714285714
RAB32	0.04175
DDX43	-2.92325
P2RX2	0.419166666666667
OR5D18	0.6065
UBE1	-0.70575
SLC24A1	0.14725
ARHGAP5	-1.23875
CETP	1.4605
KIAA1731	-1.44016666666667
SLC9A4	0.0825
PTPN6	2.17625
BAHD1	0.32225
GRIK3	-0.223
CACNB2	0.3175
PDE10A	-0.72275
DGCR14	0.02975
PCDHB9	0.0135
RHOQ	0.710666666666667
MAP3K4	-0.0245
KTI12	0.0555
RPL23AP13	-0.256
GNG11	0.98175
CLCN3	0.575
GPAM	0.151125
VSTM2A	-0.2365
SLAMF7	3.974
INTS2	0.04825
PPP2CA	0.0678
LRP12	-1.67026666666667
SEC14L2	0.476666666666667
DKFZP586H2123	2.44325
MC3R	0.101
CIRH1A	-1.67816666666667
HIST1H2AB	0.676833333333333
POLH	-1.2495
MGC16703	-2.03433333333333
SNAPC2	0.8515
FILIP1L	1.20725
RASGRP4	-0.002
LRRC1	0.5835
GAS1	-0.06925
PRAC	-1.8245
DGKA	0.961666666666667
NT5C3	-0.04625
PEG3	-3.65266666666667
NADK	-0.42275
PRR17	1.66925
LOC374569	0.0235
SGSH	0.477166666666667
NLRP8	0.9765
GALT	0.1149
MCF2	-0.3735
ZNF263	0.5185
TACSTD1	0.275666666666667
TYR	-5.7689
ATP6AP2	-0.08325
RNUXA	-0.125
ABHD10	-0.469111111111111
GDPD2	-1.65175
SLC35C1	0.49925
UBE2A	-0.07025
HERC5	0.318166666666667
FAM112B	-3.30133333333333
FBXL16	2.35625
DKFZP434A0131	-0.79975
