Hybridization REF	TCGA-E2-A153-01A-12R-A12D-07
OR4D2	0.2565
C21orf81	-0.2285
PLOD2	0.546166666666667
TTC27	-0.47225
TSPAN2	0.2295
PI3	-0.69375
ZFAND6	0.2095
C6orf57	-1.09825
NUF2	-3.004
ARID2	-0.87675
RCC1	0.989
CD86	2.79533333333333
FAM91A1	-0.115
CALM2	1.11683333333333
GYG2	-1.8725
PARS2	-0.0288333333333333
INTS12	0.17925
CTSF	2.102125
BNIPL	2.351
GNA13	-0.8605
HUNK	0.3895
ZBTB4	1.67725
B4GALT4	0.57
CHD1L	-1.4695
MSTO1	0.441166666666667
FUT8	1.14061538461538
AGA	0.4555
TRMT11	-0.743666666666667
WWP1	1.71716666666667
B9D2	0.7715
STAT1	0.752875
PTTG1	-3.32766666666667
TMEM62	1.9865
SSBP2	-0.66125
MRFAP1	0.240083333333333
NME4	0.197125
LOC55565	0.486333333333333
DLL4	2.25975
MYOCD	0.126
HTR3D	-0.821
C9orf156	0.46775
CHMP4C	1.21966666666667
PROCA1	-1.26075
GCDH	-0.128
APOF	-2.23683333333333
WEE1	-1.14716666666667
SSR4	-0.166
RGS1	7.901
ACCN4	-1.67016666666667
FLJ20489	0.4775
ZNF215	-1.832
AGPAT6	-0.3735
PDE7B	-0.135
BBX	0.223
MS4A3	-3.89033333333333
OR4A16	-0.275
EFEMP1	4.493375
TULP2	-0.165
RERE	0.6815
BNC1	-3.30225
PIGB	-0.248
COMMD8	-0.074
TRIP11	0.505166666666667
FLJ40142	-0.59725
PCDHB6	0.6225
FKBP8	0.123166666666667
FLJ12716	-0.1957
POT1	0.00383333333333334
KIAA1109	0.445071428571429
PTPRC	0.80325
UNQ9391	-0.8035
CCT7	-1.21466666666667
EEF1A2	-0.115
MIPEP	0.03375
ZFX	0.0833
UCHL3	0.188875
LOC388419	-0.321
GSG1L	0.2915
RAB24	-0.0225833333333334
SLA2	-1.04175
SDS	3.31866666666667
LYPLA3	0.672
CASQ1	0.0325
SLC25A40	-1.7145
IRAK1BP1	0.40225
ACOT6	1.244
COL9A3	-4.36425
ASB11	-0.2495
C2orf18	1.2425
FOXD2	1.67325
C6orf211	0.095
OR8G1	-0.370833333333333
MDGA1	1.441
ADARB1	-0.495
GGT1	-0.67
WNT1	0.1315
DBP	1.09375
COL5A3	3.514
RHOD	1.222
COL4A2	2.423
LOC201164	-0.862
HEBP1	1.18325
LUM	4.16533333333333
ZCCHC6	0.11675
PAGE1	-3.62683333333333
DTX2	0.3555
SLC7A13	1.2105
H3F3A	0.869642857142857
RABIF	0.13875
D4S234E	-3.01866666666667
DYRK3	0.980666666666667
PFAS	-1.831
ALOXE3	-0.102333333333333
RPLP0	-0.373714285714286
RBM34	0.0461666666666667
C12orf28	-0.3815
U2AF2	0.012
MKNK2	0.9965
SEC16A	0.622333333333333
ZNF44	-0.1621
YWHAG	0.306625
IGF2BP2	-2.958
OR1D5	0.8845
SIX6	-4.034
CCR6	-0.5575
PALM	1.92325
PUM2	0.0685714285714286
SPRYD5	-1.2835
ALG10B	-0.55525
ZNF365	2.936
PHC1	-2.337
KIAA0913	0.4405
ARX	1.011625
PPP3CB	0.557333333333333
IRX6	0.358333333333333
ANGPTL4	2.4015
LSM14B	0.1227
PCDHGB7	0.204
INSM1	-0.30275
WBP2NL	-0.427
ZNF493	-0.464625
NGEF	-2.2705
RNASE13	0.4085
SPPL2A	-0.109333333333333
SFXN1	-1.6075
FAM102A	1.238375
SAPS2	-0.900333333333333
JTV1	-1.867
OR51B4	-1.1935
SCGB1A1	0.473
NEUROD2	0.00962499999999999
tAKR	0.8825
C1orf26	0.8415
RICH2	-0.04475
TEDDM1	0.832
CYP2S1	-0.584
TBCE	0.0891666666666667
MAPK1	-1.35425
HDHD1A	0.012
MRM1	-0.55675
ATP9A	0.0631428571428571
HSD17B3	0.365666666666667
HN1L	0.524083333333333
RNF216	-0.1335
HOXD12	0.637
PPP1R14B	-0.536375
SBF1	-1.5865
TAS2R42	-0.0985
USP46	-0.525833333333333
LILRB3	3.12366666666667
SPI1	1.50725
OXSM	-0.4525
GYS2	0.162333333333333
NUPL2	-1.55425
C8orf46	-1.638375
SF3A1	-0.68905
C21orf99	0.3975
HOXB4	0.939
YRDC	-1.1415
GPRC5D	1.41
BLVRA	-0.073875
KIF12	3.239
LRRC23	0.4595
FAM14A	1.13383333333333
RASL12	0.968625
DAZAP2	0.82125
IKBKB	0.542142857142857
ZNF271	-0.2395
BOK	1.753
CXorf6	-0.7505
MYEOV	-2.498
BTN2A2	-0.8204
FRG1	-0.24375
HSP90AB6P	-0.67025
ENOX1	2.07716666666667
ZNF706	0.1082
DOK1	1.1726
PGAP1	0.039875
TMEM136	0.5475
FSCN1	-0.59725
KIF17	0.664
TRIM66	0.6225
CBR3	0.533
C13orf24	0.285
C19orf52	0.0445
BNIP1	0.2355
AQP3	-1.294625
KRT6C	-1.91916666666667
SIRPA	0.520583333333333
IGFBP6	-0.192833333333333
PLEKHK1	-1.233625
RNASE7	0.364
ARHGEF15	0.4145
NPHS2	-0.42825
SRD5A1	-0.40125
REXO4	-0.16125
EEF1DP3	1.56
SLC37A2	1.034
ZNF142	0.287
ANKHD1	-0.991
MUT	0.1195
VPS37A	-0.05825
GPRIN1	-0.40225
SLC38A3	-1.05
BAZ2B	0.71925
WDR87	0.36075
BRD7	-0.6145
POU6F2	-0.846
NISCH	0.684875
TCEB1	-0.463
LINGO2	-2.43475
TAX1BP3	-0.93575
RPL34	0.310277777777778
MARK2	0.599
AKAP12	-0.9545
AMBN	-0.215
SLC25A27	-2.25
FLJ21865	-0.245375
KIR2DS2	0.3998
WDR77	-1.677
ATF2	-0.355666666666667
ITFG3	0.370666666666667
SLC39A13	1.5155
ARL6IP5	1.678625
C10orf137	-1.004375
QTRT1	-0.874333333333333
CCNT1	-0.09625
DYNLL1	0.1004
WDR53	-0.3905
LIPG	-1.952
ASAH3	0.64
HELB	-1.0555
PHACTR2	0.234
VENTX	0.46425
LAD1	0.971166666666667
PAOX	1.3625
MAPK8	-2.348
CCDC38	-0.129
DNAJC8	-0.493
RBBP8	0.448
WNT11	0.3768
KCNJ12	-0.388833333333333
HDAC8	-0.6535
STARD4	-1.99875
ACVR1	1.05916666666667
C14orf65	-0.698
KLB	-2.6795
C1orf65	0.2815
ZFYVE28	0.165375
NSUN6	-0.16175
KIF27	-0.0153333333333333
SYTL2	-0.0258333333333333
UBXD2	0.4177
OR6T1	0.5845
CCDC91	0.282928571428571
GRID2	-0.2305
CALN1	-0.811375
ZNF423	0.224
PSMB4	-0.314333333333333
XPNPEP3	-0.961166666666667
ARPP-21	-2.6431
SART1	-0.14925
RACGAP1P	-3.023
SPTA1	-4.058
C6orf113	-0.918
C7orf16	-3.57033333333333
CHST7	-0.353
C21orf29	-0.0323333333333333
SEMA6D	-0.5055
PCMTD1	2.2864375
KIAA1754	0.286166666666667
MYCN	-0.7095625
KCNJ3	4.1185
MAPK13	1.6282
ERO1LB	-0.917
NTF3	1.31983333333333
NKX6-2	-0.73575
GTF2B	0.1115
GSPT1	-1.351
GUSB	-0.4045
LOC221091	0.393
LIG1	-1.43075
EXTL3	-0.1925
NID2	0.1935
TTC29	0.42675
TMEM97	-1.02025
EXTL2	-0.895333333333333
SUZ12	-0.19175
IL1F8	0.1345
KRT18	0.343363636363636
MRPS16	-0.851363636363636
PI4K2B	-0.74575
LACRT	0.8665
OR51F2	0.4945
JMJD2C	-0.51075
KGFLP1	2.65525
CDK5RAP3	-0.5883
YTHDF2	0.802666666666667
GGCX	0.4005
ARPC4	0.55675
EGLN2	1.8095
KBTBD4	0.257
ROBO3	-0.1687
DEFB118	0.7515
KIAA1543	1.4365
RTCD1	-0.585
MZF1	0.73375
C18orf26	0.582
CNIH4	0.111
ZFP2	2.18366666666667
HTATSF1	0.17525
WFDC2	2.0385
NDUFA7	0.169
TTC22	0.380166666666667
FAM40B	-3.043375
DCPS	-1.21925
SH2D1B	-0.347833333333333
MRGPRE	0.179
SBK1	0.722
UNQ6411	-0.026
OSBPL9	-0.39525
NUP107	-1.38125
MYOZ3	0.215
PDE4B	0.833666666666667
FAM113A	-0.3775
IDH3G	0.0898333333333333
FBXL7	0.385375
ARFGAP3	0.11825
MAPRE2	-1.05584615384615
IL1RN	1.3682
KIF13A	0.19975
RAC3	-0.328
TCTE1	-0.0915
TMEM14B	-1.114
ADIPOR1	-0.00683333333333333
GRINA	1.8495
CLIP4	1.277
LRIT2	-0.575
TFPI	-2.06885714285714
FABP6	-2.255
SLITRK2	-0.0045
HKR1	0.5395
SMTN	-0.16675
C1orf75	-0.80075
CD209	0.74675
CYB5R2	0.854
DNTTIP2	-0.2545
CSGlcA-T	1.2365
GABRB3	-3.202
PCBD1	-0.0618333333333333
TAF3	0.482166666666667
HOXD3	0.0213333333333334
GIPC3	-0.3495
P11	0.205555555555556
BFSP1	-0.60825
LCP2	0.5835
TAS2R8	-0.333
SEZ6L	-0.48225
NR2C1	-1.522375
EXDL2	0.9313
TNFRSF13B	-1.772
MKI67	-2.3955
GLS	0.736333333333333
C7orf54	-0.5138
LGALS13	-0.00549999999999995
IL4R	1.21525
SEC11A	-0.189666666666667
SPP2	-0.312166666666667
C18orf32	0.69625
CLSPN	-2.27683333333333
SPAG1	-0.311625
C9orf82	-1.04925
TM4SF1	-0.792583333333333
EMILIN2	1.549
SMG7	0.613666666666667
TAS2R13	0.249
ZNF628	0.8415
DZIP1L	-0.509166666666667
ANKRD13A	0.3405
VASP	1.245625
ZCCHC11	-1.61325
SYPL1	-0.1455
MGC34774	0.570666666666667
C4orf28	-0.1435
KIAA1211	-1.04666666666667
RPS27L	-0.15075
TATDN3	-0.269
PDCD1	-0.93725
OR5P2	0.1075
IFIT1L	1.454
MIPOL1	1.327
OR51D1	0.63525
C1orf92	-0.960333333333333
LAMP2	0.551611111111111
CAT	0.3045
C16orf80	-1.046
C15orf32	0.1375
ZNF746	0.014
C1orf76	-0.464
ATXN1	0.627
LAMC2	2.439375
SLC2A7	0.265
CPOX	-2.81
APH1B	1.695
LOC442245	-0.0440000000000002
CTNND1	0.954555555555556
GABRG2	-0.338833333333333
MADCAM1	-0.535833333333333
F5	-3.761375
SEMA4F	0.255666666666667
NUDCD3	0.533875
PDZD11	-0.23
TRIML1	-0.00650000000000001
GCNT3	-1.80616666666667
TMEM120A	1.03175
CNDP1	0.101
N4BP1	-0.219
SLC35F2	-0.485125
LCP1	-1.14475
IGBP1	0.2366
DCAKD	-0.145
ELA2A	-1.0035
C12orf56	-1.96057142857143
PITRM1	-0.488142857142857
GUK1	0.276166666666667
RASSF8	-0.7286875
OR2A14	0.8195
ADM	0.644
FGD3	3.26466666666667
GHRHR	0.3268
RHPN2	1.11725
C4orf39	-0.306166666666667
VPS72	-0.58775
SERF2	0.9175
CD22	1.62483333333333
CD47	0.205
PPIC	1.20416666666667
IMPDH1	-0.268666666666667
ACP6	0.832666666666667
PRKACA	0.209375
PPP1R1A	-0.274125
TRPV3	-0.31275
ASXL1	-0.586625
C17orf55	0.910666666666667
FXYD1	-0.322
LMOD2	0.3075
ANKRD33	0.084
LCE2C	-0.004875
ZNF620	-1.979
DKFZP566E164	-0.6625
VSIG2	0.842
KIAA1128	1.02475
USO1	-0.3255
NUDT4	-0.106571428571429
CLDN1	1.15207142857143
OR4Q3	-0.416
FASTK	-0.0596666666666667
ICOS	-0.512666666666667
LDB1	0.79575
GSTA5	-1.885
ABCC1	-1.19283333333333
FAM54A	-3.685
PCBP2	-1.18666666666667
NUP205	-2.04625
ACTA1	0.775166666666667
GABBR2	-1.1285
PIP5K1B	-1.905
AGXT	-1.43666666666667
RNF181	0.51525
ATP8A2	1.74875
AFTPH	1.5255
FGF21	-0.243
FCER1G	2.978375
SNTB1	-1.47375
SLC24A3	1.373875
TXNL4B	-1.37
RPL10L	0.115
LOC389517	-0.6031
TSGA13	0.422
SHOX2	1.00533333333333
ITGA7	-0.4301
KCNIP2	-0.5924
KLF13	0.3437
ZFAND2A	-0.82925
CEACAM1	-1.00628571428571
PFKFB4	-0.925166666666667
MED19	0.10975
LRRC57	0.328
RNF11	0.51225
ANKRD32	-2.7875
P117	0.517
OBFC2A	-0.217333333333333
POLD3	-0.73025
RAB18	1.273125
TPH2	0.17975
PHB	-0.3425
JDP2	1.70533333333333
MORF4L1	-0.4088
POU2F1	-0.3655
CNNM2	-0.770833333333333
LOXHD1	-0.0593333333333333
ZC3H15	-0.7605
ELK3	0.264
FAM111B	-1.3385
CBLC	3.58433333333333
SBNO1	-0.1265
ANKMY2	-0.8645
PLEKHA5	-0.409333333333333
DHX58	2.07316666666667
ARCN1	-0.114666666666667
TREML1	0.5582
KNCN	0.246
SEC24A	-0.971375
PSCA	0.7305
MGC24125	-0.1595
DNA2L	-2.61425
CIB4	-0.422875
HIGD2A	-0.543333333333333
TBX6	0.3815
TTLL5	-0.700666666666667
SGK3	1.72983333333333
GCN1L1	-0.94475
AMOT	0.2558
LDOC1	-0.233666666666667
NRK	0.00620000000000001
ASB9	-2.815
NAT1	4.5758
TRAFD1	-0.07925
PEAR1	0.520333333333333
FAM36A	0.632125
OR1S2	0.3145
LOC388323	-1.33525
PGS1	-0.261333333333333
LEPREL1	-1.89475
TFF1	-1.23583333333333
HAP1	0.14125
EPHB2	0.34475
ACTG1	0.780166666666667
ZFP42	-1.14333333333333
HAVCR2	1.3742
NME1	-0.734
SNX26	0.46525
LACTB	-0.4025
ZKSCAN2	0.1005
C5orf35	-2.09175
ANKS3	0.15725
RBM28	-1.30475
DKFZP586P0123	-0.648
HNRNPA1	-0.502333333333333
BCAS3	-1.13233333333333
FLJ20184	0.886
POLA2	-1.97416666666667
TMC7	-0.590166666666667
HSD17B6	2.681
ZNF658B	0.8475
TTTY10	-0.00179999999999997
RANBP9	-0.855166666666667
CPNE7	-2.61416666666667
EVL	1.76382352941177
LNX1	-0.257916666666667
IFNA21	0.915333333333333
CFD	0.84225
PYCARD	2.2705
MYBPC2	-1.6495
ENPP3	-2.71883333333333
ACSL4	-1.25475
LOC440258	-0.874333333333333
TMEM176B	4.06116666666667
SOX2	-5.0395
SCO1	-0.7075
COMT	-0.2785
AOC2	0.03775
PDLIM5	2.01035714285714
SPHK2	0.562833333333333
NXPH2	-0.5485
GPR108	0.2395
RAD51L1	-0.216333333333333
TMEM54	0.46325
LETMD1	-1.01777777777778
SLC6A17	0.731
KRT75	-1.186
STT3B	-1.33433333333333
CD3EAP	0.564
TMEM63A	1.071
DUSP13	-1.39625
CD1C	-0.748166666666667
LASS2	0.411
AVP	1.995
PITPNM1	-1.3385
FLJ22795	-1.1775
MCTP1	-2.496
TRIM68	-0.0615
UCK2	-0.935833333333333
ABHD1	1.203
FAM50A	0.23
RNASEH1	-1.23766666666667
PCP2	2.07066666666667
OR52H1	0.3295
C20orf149	0.5605
RBP5	-0.966333333333333
HYAL3	-0.489
CLPB	-0.70975
SMNDC1	-0.34175
DONSON	-3.107
FLJ27523	0.48
BARHL2	-0.3935
SLC30A9	-0.221
TMPRSS11B	0.548333333333333
E2F8	-2.92916666666667
CCDC25	0.15525
C14orf48	0.223333333333333
C20orf116	0.730625
TSPAN11	0.5645
YIF1B	-0.691333333333333
FAM12B	-0.1365
OR1L6	-0.1175
HPN	1.1933
NBN	0.377875
C14orf94	-0.293166666666667
OCLM	-0.342
ZSCAN18	1.455
L3MBTL	-1.2966
TSTA3	1.1755
RAC1	0.35525
C19orf15	0.176
NFE2	-5.33675
KLK14	0.362
ARSF	-0.1325
MAST2	0.206833333333333
AMICA1	2.755
GTF2A1	0.18775
ATP1A3	-0.61525
TC2N	2.772
PNKP	0.70475
ODZ2	1.471
MATR3	0.215
S100P	-0.3215
KRT82	1.828
CA13	-0.5052
PROZ	-1.28616666666667
AASDH	0.306875
C19orf40	-0.238333333333333
DCK	-0.902307692307692
FAM5C	-1.95466666666667
SLC6A4	-0.4425
MID1IP1	-0.453625
TESSP5	0.0155
TMOD4	-0.576
DOCK2	-0.913833333333333
TUG1	0.143
NUP214	-0.21225
DPYSL2	0.21
GOLM1	1.631
MPFL	0.07325
SOX13	0.3305
SDCCAG8	1.3093
KEL	-2.23166666666667
NUP210L	-3.00575
GK	-1.2975
DNAJB1	0.80575
ALPK3	0.8965
CHID1	0.5656
CYLC2	0.9095
IKZF5	-0.051
C8orf51	1.18766666666667
PPM1J	2.34075
GIMAP8	3.05316666666667
GPR101	0.19
NR2F1	-0.3385
ACAD8	-0.4945
RBM35A	1.6485
GNAI2	0.4585
METTL8	-0.426333333333333
SLC39A7	-0.86725
FBXO8	0.40525
CAMK1	-0.00799999999999999
RFC3	-1.77425
FAM129A	0.0802142857142857
ILF2	-1.1855
FGFBP3	-2.27275
NOM1	-1.27266666666667
PSMA3	-0.5365
ASCC3	0.0202
ZYG11A	-2.92825
SOX21	-1.08585714285714
LYRM1	0.25625
DEFB1	0.5605
LOC91431	-2.91366666666667
OR7C2	2.0545
FAM46B	2.24525
TMEM18	-0.101875
ARHGAP30	0.827333333333333
TMEM86A	2.18866666666667
EPHA2	-0.351333333333333
C10orf46	0.3333
TCHH	0.604666666666667
C3orf30	0.546666666666667
LOC285636	-0.227666666666667
PAIP2	-0.004
CYP2U1	0.170125
C12orf34	-0.40225
SARS2	-0.542333333333333
ZCWPW1	0.88225
SAMD12	1.597625
KIAA1430	0.279875
ACAT1	-1.0615
MEOX1	0.666333333333333
ADAMDEC1	2.33025
PHKA2	-1.0995
CARD11	-0.547
CALML4	-1.4265
TSSC1	-0.723
TMEM45A	0.603666666666667
MPP7	2.08
POU1F1	-0.0503333333333333
SLC2A13	-0.9736
FBN2	-1.15914285714286
ZC3H7A	-0.1293
LAIR2	-1.239
ST3GAL1	0.8685
LCT	-2.64325
GEMIN8	0.538833333333333
KLF16	1.2261
HIF3A	-0.719
FAM44A	0.426071428571428
AQP10	-1.2021
PLA2G2A	-1.7775
FOLH1	2.19583333333333
C20orf186	0.3575
MAPKAP1	-0.045125
SPRR2D	-1.3215
UBQLN4	0.087
RSHL1	-0.0208333333333334
PIAS3	0.365875
MRPL24	0.4305
GREB1	-0.22725
FAM27E3	-2.72
NUP62CL	-2.86275
NEUROG3	1.983
REEP3	1.322
MARK1	0.08775
LMBRD1	0.713
PRPF19	-1.658
PNMT	0.113333333333333
CTGLF1	-0.93
SLC25A16	-0.1655
EIF2B3	-1.246
RPA2	-0.6545
PAK6	1.2585
CCDC26	-4.63471428571429
SEMA3E	4.03625
MXD4	1.2419
TNFSF10	3.6744
SMARCB1	-0.585
DTX3L	0.964166666666667
PLA2G4E	0.353
PPAP2A	0.35725
ULK1	-0.307416666666667
TAS1R3	0.2605
SLC2A3	-1.83390909090909
ARID3A	-1.3585
GNG5	-0.9985
ACOX1	-0.2446
KIF5B	-0.79875
NUP153	-1.44075
MUC7	0.455
CSDE1	-0.554
CLPTM1	0.05725
C3orf23	-0.6845
LRRC17	1.42816666666667
TTYH3	-0.270625
ATP5B	-2.0085
ELF3	1.9793
CPSF3L	0.200333333333333
ZNF665	0.290166666666667
TLR6	0.3504
GPI	-0.091875
RAD9A	-0.449625
NDST4	-4.34
AGPAT3	-0.0734166666666667
MAGI3	2.07566666666667
ADORA2A	0.78225
CACNG7	0.0105
CAMK2D	-0.419642857142857
CCHCR1	-1.811
RPS27A	-0.22725
OR10G7	0.197666666666667
GCM2	0.503
FAM135B	1.9248
E2F1	-2.0435
PLCB3	0.22225
OR2AE1	1.127
COIL	-0.137833333333333
CDC25C	-3.31216666666667
RAB11FIP2	0.88475
TSC2	0.4245
CTGLF5	-1.5815
CCDC108	0.763444444444444
OR13C4	0.1295
C10orf81	0.80025
PTPRB	1.90675
ACP2	-0.219
LAG3	-0.38725
MRPL54	0.006
LOC201175	2.0885
ITGB1BP3	-1.3125
SPTAN1	0.127
SIPA1L2	0.472
RCAN2	-0.5905
CDX2	-0.047
ECOP	0.4605
ACTR1A	0.411071428571428
PPARG	-1.72433333333333
BBS10	0.694333333333333
TMEM44	-1.23625
BPIL2	-0.1095
CITED1	0.22375
IRF6	4.0035
PRDM4	-0.211666666666667
RRP9	-0.9535
OR10H4	0.83425
IL31RA	-0.272
GNB1L	-1.6855
MYBL2	-3.1485
ZNF407	0.901333333333333
PPIG	0.028
TTC18	2.199
RPSA	-0.576
MAPT	2.341625
MRE11A	-0.386357142857143
C8orf37	0.0916666666666667
RASGEF1C	-0.3855
STBD1	0.16
CTAG2	-0.8378
MGAT5B	-2.23316666666667
ECM1	1.845875
RLN1	1.0655
PARP14	0.844
EPB41L1	1.0998
HOXA3	0.643416666666667
MAGEA9	-3.871
RPS8	-0.359333333333333
RPS19BP1	0.0375
FOXJ2	0.07725
C10orf76	0.501
IL17RE	0.98625
C10orf65	-2.30575
ZNF343	0.304666666666667
FBXO33	-0.261875
UHMK1	0.6473
LY6G6C	-0.532
FGF19	-2.481
C14orf128	0.0421666666666667
IFIT2	3.03375
TIGD1	-0.64225
S100G	0.392
GUCY1B3	2.0155
NR3C1	-0.3596
CORO1B	0.472166666666667
PARP11	0.441416666666667
DNALI1	4.298
OR4N4	0.0681666666666667
MAP2K6	-0.605833333333333
FSTL4	2.2315
ANKRD47	1.567375
TMEM171	-1.378
PNLIP	0.58125
YY1	-0.4465
CCDC138	-2.17533333333333
AASDHPPT	-0.7063
CKS1B	-1.0201
MCM3	-1.89083333333333
ANAPC7	-0.645666666666667
FAM110A	1.9455
CDC37L1	0.973833333333333
THTPA	0.63475
NBPF20	0.00600000000000001
WDR24	1.1375
NPTX2	-0.28375
CBLB	0.218
CETN1	0.365166666666667
RPUSD1	0.8425
FAF1	-0.5725
CDK6	-2.525
HMX2	0.45
CSK	-0.443833333333333
TEAD2	-0.128
SNAP25	-1.71725
TUFT1	1.8763
TMTC3	1.05583333333333
LCK	-3.0745
SGOL1	-2.70683333333333
AKTIP	0.76175
FURIN	0.279375
SOX12	-0.23
DEFB103A	-1.89325
RAMP1	1.94375
KIR3DX1	0.138
GAS2L3	-1.7645
PDE8A	-1.7743
EDN3	-1.40075
GMIP	0.7885
SF3A2	1.455
FN3KRP	-0.57275
SMAD7	1.1475
RHBDD2	0.51325
OR11H6	-0.6305
PPP1R3B	1.6258
C9orf23	0.03275
CADPS	-0.5245
GOLGA8A	-3.226625
TMEM57	0.381833333333333
RGL3	0.744
S100A14	4.00475
FGFR2	1.1375
XRCC3	-1.231
RTN4RL2	1.06175
MGC3771	1.523
GH2	0.333333333333333
BTBD2	0.35825
LMO2	0.57425
RDBP	-0.73075
ACRBP	-1.75575
AMY2A	1.3945
DUOXA1	1.272
PTK7	1.461
TWF2	0.476666666666667
FAM80A	-0.40275
TNNI2	-2.45766666666667
GLT25D1	0.275333333333333
OCC-1	-1.9165
CYC1	-1.349
RPL22	0.312
MORN3	1.75983333333333
DISP1	1.358
PRB2	-0.706
CHUK	-0.86975
HR	0.546625
CCDC134	-0.42175
DENND4B	-0.9435
C14orf130	-0.242
RAB33A	-1.38475
DCST2	-0.187
TNMD	-2.55475
PEX7	0.4765
FAM62A	0.229
SRD5A2L	1.09075
IL22	0.44325
RPS26	-1.291
HOXC5	0.2925
SPATA6	1.09025
FLJ38482	0.128
ZNF234	1.8975
C18orf22	0.68175
SPATA22	-0.713666666666667
THOC1	-1.34275
CYP7B1	3.06875
KCNC3	0.68725
C8orf42	-0.347
ALDH1B1	1.0435
CCDC100	-0.2581
ARMC4	-0.61575
FAM18B2	0.7285
SLC44A1	1.41425
FBXO17	-1.58933333333333
C6orf107	-0.752333333333333
C19orf29	-0.049
ZC3HAV1L	0.19075
PARP6	-0.2497
SULT2A1	-3.98585714285714
C1orf159	-0.30375
TMC1	-0.27525
CHST14	0.744875
GAMT	0.466833333333333
SMCP	-0.166166666666667
TSPAN33	0.545916666666667
MIDN	0.857875
NOX4	3.93475
RNASEN	-0.7097
TBX1	-0.6705
SALL2	-0.27975
C10orf35	0.9695
CYP2E1	-0.595
LRFN2	2.1815
ACO1	-1.11583333333333
IQCG	1.0639
MEGF9	1.568
TM7SF4	0.8085
PLEKHA1	0.760533333333333
STK33	-2.565
C1orf210	2.3
SNUPN	-0.0174
KIAA0406	-0.8586
C20orf29	0.486
TMEM55B	-0.21725
OSTM1	-0.8788125
CLCN7	0.938
OTP	-0.30225
FLJ23049	0.68175
HEATR4	-0.197
MAP3K10	1.26383333333333
PCDHGA9	0.8885
AMDHD2	0.94
LCTL	-1.748
PDCD2L	-1.003
CABLES2	-0.701
SLC5A9	-0.341
CLCA2	0.297166666666667
MGC16025	-0.697
STRAP	-1.63966666666667
C20orf196	-0.4265
RRBP1	1.2345
NAT13	-1.03675
MAT2B	0.284125
CSNK1D	-0.815833333333333
KIR3DL1	0.48825
PRKAG3	-0.0405
ZNF599	0.083
PRM3	1.3865
PER2	1.268
ASPHD1	-0.9665
PRMT6	-1.411
KCNE1L	-0.810857142857143
FAM118A	-0.994166666666667
TAF4	-0.70725
NDUFB6	-0.6455
TRIM9	-1.1465
PMFBP1	-0.44425
KY	-0.8995
DKFZp762E1312	-3.55636363636364
CSMD1	-0.9605
TBP	-0.971666666666667
OR1Q1	0.5692
RETNLB	-0.14625
HPGD	0.190214285714286
DNAJC12	1.31
FKBP1B	-1.405
ANKRD24	0.0838333333333333
CXXC5	1.60016666666667
IL3	0.1415
DRAM	1.298
PTCH1	-1.369625
TP53BP1	-0.136
SLC17A7	0.140625
COL25A1	-1.1281
AMACR	0.248333333333333
RHCG	-0.67275
VPS13A	-0.694416666666667
FAM55D	1.052
PRPF38B	-0.89775
OSBPL6	-0.81025
PFDN5	0.6869
CMTM6	0.275625
KCNK12	-1.56375
RP2	0.271
C16orf52	-1.13925
PICK1	-0.1035
IFNE1	-0.7726
SEMA4B	1.44775
TYRO3	-2.32125
OR12D2	0.1255
CSNK1A1	0.31085
FANCF	0.8905
LONP2	0.557625
TBL1Y	-0.399
LDOC1L	-0.405625
CCNC	-0.9185
C3orf60	-0.302
CHKA	-2.04125
UBAP1	-0.57975
MAP3K1	2.117
ANKRD9	-0.27625
FAM92A1	-1.46983333333333
GAB2	0.345375
AZU1	0.1985
DIS3	-0.87875
C21orf109	-1.73075
IQCB1	-1.3995
SPATS2	-1.10416666666667
EFCAB3	0.286666666666667
PRB3	0.458125
FUZ	0.990666666666667
ZNF813	-0.246375
BMPER	-0.602
HEG1	0.892
ALS2CR11	-1.6255
SURF2	-0.3225
PSMC1	-0.206166666666667
OR2D2	0.458
SLC7A8	2.86716666666667
C4orf40	-0.6675
SPATA7	0.7885
MAZ	-0.190083333333333
PIN4	-0.20475
PDE1A	-0.83
TAF6L	-0.2705
OR2T34	0.642
KIAA0284	0.3155
ACADS	-0.219272727272727
MKRN2	-0.5885
C18orf56	-2.52825
MS4A6E	-0.00583333333333328
GALNT4	0.2144
C22orf31	-0.815
FLJ36070	0.0405
PSME4	-0.3255
TFG	-0.6332
EPHX2	1.184125
ANXA5	-0.1115
KRTAP1-1	0.1419
BATF	2.7125
KARS	-1.74325
MSTP9	-0.096
GPR26	2.014375
CCDC72	0.03425
TEF	0.708333333333333
FOXK1	-0.825
PRLHR	0.483
EMX1	1.582
C11orf30	-1.137625
ICK	0.538857142857143
THSD7B	0.22075
C21orf100	-0.672
DUOX1	2.452
EFCAB4B	0.254
UBE2G2	-1.05766666666667
C3orf54	0.91125
PARP1	-0.783
FAM60A	-1.16466666666667
C6orf146	-0.507
OR9K2	0.147
DDX55	-1.33733333333333
RPS15	0.356666666666667
ZNF618	0.7190625
DKFZp686D0972	0.839
SSPO	-1.158
SHFM3P1	0.892666666666667
CPA6	-0.0095
JAG2	1.04875
DEFA3	0.34225
PPBPL2	-0.0635
CD34	4.5215
SLCO4A1	-2.8225
AFG3L1	-2.467
SHD	-1.0015
